MPTW,1,OUT,2021-12-02,A02,220201,ALS-AL,2022-01-13,A0030,ACE PILLER,TW90271,ALS-065ARN-25BHA-28BHA,24,PCS,730,,17520,TA LIANG TEC,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-09,A0030,ACE PILLER,127739700,SFC-050SA2-18B-18B,4,PCS,527,,2108,TOYO AUTOMAT,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-23,A0030,ACE PILLER,127733900,SFC-050DA2-14B-18B,4,PCS,891,,3564,TOP WORK IND,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-09,A0030,ACE PILLER,127751500,SFC-080SA2-32B-32B,40,PCS,876,,35040,BOTHEVEN MAC,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-23,A0030,ACE PILLER,TW91050,SFC-060SA2-14B-19B,3,PCS,794,,2382,WIVIA,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-23,A0030,ACE PILLER,127737800,SFC-050SA2-14B-14B,22,PCS,594,,13068,WIVIA,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-23,A0030,ACE PILLER,127737900,SFC-050SA2-14B-15B,13,PCS,594,,7722,WIVIA,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-23,A0030,ACE PILLER,127914600,SFC-060SA2-15B-19B,15,PCS,794,,11910,WIVIA,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2022-01-13,A0030,ACE PILLER,127750700,SFC-080SA2-25B-35B,10,PCS,816,,8160,LEADWELL CNC,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2022-01-13,A0030,ACE PILLER,127751400,SFC-080SA2-30B-35B,7,PCS,816,,5712,LEADWELL CNC,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2022-01-13,A0030,ACE PILLER,127717100,SFC-020DA2-8B-10B,2,PCS,390,,780,KINSUS INTER,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2022-01-13,A0030,ACE PILLER,127749500,SFC-080SA2-20B-35B,12,PCS,816,,9792,LEADWELL CNC,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2022-01-13,A0030,ACE PILLER,127745200,SFC-060SA2-20B-24B,4,PCS,794,,3176,LEADWELL CNC,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2022-01-06,A0030,ACE PILLER,127741600,SFC-060DA2-18B-24B,4,PCS,1093,,4372,TOP WORK IND,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-23,A0030,ACE PILLER,127734700,SFC-050DA2-15B-24B,30,PCS,891,,26730,JOEN LIH MAC,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-23,A0030,ACE PILLER,127736300,SFC-050DA2-20B-24B,30,PCS,891,,26730,JOEN LIH MAC,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2022-01-07,A0030,ACE PILLER,127739900,SFC-050SA2-18B-24B,10,PCS,594,,5940,DETA INTERNA,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-10,A0030,ACE PILLER,127719200,SFC-020SA2-8B-8B,2,PCS,293,,586,Song Ho indu,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-09,A0030,ACE PILLER,TW91426,SFC-035SA2-10B-15B,1,PCS,370,,370,CVC TECHNOLO,8000,Trading company
MPTW,1,OUT,2021-12-02,A02,230100,Servoflex SFC,2021-12-09,A0030,ACE PILLER,127733000,SFC-050DA2-10B-19B,2,PCS,891,,1782,CHIEH YUNG A,8000,Trading company
