MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,128244900,GEARED MOTOR: RWM-04-50-20-IE1,4,USD,447.3,7.8,13955.76,8439.89,3103,MPJP,IN,,,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,103539500,CLUTCH: 546-15-34-LS 24V20 JIS,10,USD,384.1,7.8,29959.8,24277.36,1501,MPJP,IN,INDOFOOD,1800,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,103537800,CLUTCH: 546-15-34-RS 24V20 JIS,10,USD,384.1,7.8,29959.8,24277.36,1501,MPJP,IN,INDOFOOD,1800,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,103538100,CLUTCH: 546-15-34-RS 24V25 JIS,3,USD,435.1,7.8,10181.34,7297.28,1501,MPJP,IN,,,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,131162800,BRAKE: BXH-10-10-A-91,2,USD,91,7.8,1419.6,808.38,1401,MPJP,IN,,,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,121843200,COUPLING: SFC-040SA2-14B-19B,1,USD,20.6,7.8,160.68,87.31,2301,MPJP,IN,,,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,123172000,COUPLING PART: ALS-040-Y-EL,3,USD,1.8,7.8,42.12,30.19,2202,MPJP,IN,,,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,123102400,COUPLING PART: ALS-040-R-EL,3,USD,1.8,7.8,42.12,30.19,2202,MPJP,IN,,,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,028021400,COUPLING: ARM-075 6-6,10,USD,13.9,7.8,1084.2,671.16,2501,MPJP,IN,,,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,104948600,COUPLING: MM-14K,10,USD,41.4,7.8,3229.2,1897.2,2502,MPJP,IN,PT.KARYA,0900,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,071081100,COUPLING: AL-075,10,USD,6,7.8,468,276.08,2201,MPJP,IN,,,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,121584100,POWER SUPPLY: BEM-2T 120L,10,USD,6.1,7.8,475.8,96.56,1901,MPJP,IN,,,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,121468800,COUPLING: SFC-050DA2-12B-19B,3,USD,38.6,7.8,903.24,437.99,2301,MPJP,IN,,,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,071085200,COUPLING: AL-110,2,USD,30.6,7.8,477.36,338.78,2201,MPJP,IN,,,
MPHK,3,2022-01-13,2022-01-07,,OUT,HIMALAYA-C,8000,110545100,COUPLING PARTS: SPIDER-L-090/095,10,USD,2.5,7.8,195,34.69,2201,MPJP,IN,,,
