MPTW,1,OUT,2021-12-06,A02,120101,Micro BXW,2022-03-15,A0031,DELTA,TW90986,BXW-01-10-107,100,PCS,2135,001,51027,,100,Motor
MPTW,1,OUT,2021-12-06,A02,120101,Micro BXW,2022-01-25,A0031,DELTA,TW90987,BXW-03-10-115,200,PCS,2150,001,102770,,100,Motor
MPTW,1,OUT,2021-12-06,A02,120101,Micro BXW,2022-02-08,A0031,DELTA,TW90987,BXW-03-10-115,200,PCS,2150,001,102770,,100,Motor
MPTW,1,OUT,2021-12-06,A02,120101,Micro BXW,2022-02-22,A0031,DELTA,TW90987,BXW-03-10-115,200,PCS,2150,001,102770,,100,Motor
MPTW,1,OUT,2021-12-06,A02,120101,Micro BXW,2022-01-25,A0031,DELTA,TW90988,BXW-05-10-72,100,PCS,2430,001,58077,,100,Motor
MPTW,1,OUT,2021-12-06,A02,120101,Micro BXW,2022-02-22,A0031,DELTA,TW90988,BXW-05-10-72,100,PCS,2430,001,58077,,100,Motor
MPTW,1,OUT,2021-12-06,A02,190900,Other CB,2021-12-07,A0047,楷?,TW92628,BEM-24ESN7B-A-20,50,PCS,285,,14250,,0,
MPTW,1,OUT,2021-12-06,A02,140102,STD BXR,2022-02-15,A0031,DELTA,TW90160,BXR-08-10-A-54,80,PCS,3880,001,74186,,100,Motor
MPTW,1,OUT,2021-12-06,A02,230100,Servoflex SFC,2021-12-22,A0033,HIWIN,127720400,SFC-030DA2-6.35B-8B,10,PCS,520,,5200,,1200,Industrial robot
