MPTW,3,IN,Micro BXW,MPEU,A0007,120101,IN21124001,2021-12-15,SA21C15001,ｫbｨｮｾｹ (ｫOｵ|ｫ~),120912800,Brakes,,BFK457-03-1.00NM-24V,FG,80,PCS,15.34,002,33950,0,33950,1227.2,4510203747,-1177.777,35127.777,23685.377,2967.727,5800.98,2673.693,0,,-3.46915169,2021-07-07,,,,
MPTW,3,IN,Micro BXW,MPEU,A0007,120101,IN21124001,2021-12-15,SA21C15001,ｫbｨｮｾｹ (ｫOｵ|ｫ~),120917900,Brakes,,BFK457-04-2.00NM-24V,FG,820,PCS,16.43,002,372719,0,372719,13472.6,4510204004,42296.476,330422.524,269026.599,14309.12,28921.064,18165.741,0,,11.3480869,2021-07-14,,,,
MPTW,3,IN,Micro BXW,MPEU,A0007,120101,IN21124001,2021-12-15,SA21C15001,ｫbｨｮｾｹ (ｫOｵ|ｫ~),120918100,Brakes,,BFK457-05-2.00NM-24V,FG,200,PCS,18.39,002,101752,0,101752,3678,4510204660,22835.927,78916.073,77086.196,637.352,1160.302,32.223,0,,22.44273036,2021-07-23,,,,
MPTW,3,IN,Micro BXW,MPEU,A0007,120101,IN21124001,2021-12-15,SA21C15001,ｫbｨｮｾｹ (ｫOｵ|ｫ~),120918100,Brakes,,BFK457-05-2.00NM-24V,FG,270,PCS,18.39,002,137365,0,137365,4965.3,4510207847,30828.302,106536.698,104066.365,860.426,1566.407,43.5,0,,22.44261784,2021-09-07,,,,
MPTW,3,IN,Micro BXW,MPEU,A0007,120101,IN21124001,2021-12-15,SA21C15001,ｫbｨｮｾｹ (ｫOｵ|ｫ~),120918100,Brakes,,BFK457-05-2.00NM-24V,FG,230,PCS,18.39,002,117015,0,117015,4229.7,4510207847,26261.516,90753.484,88649.126,732.955,1334.347,37.056,0,,22.44286288,2021-09-07,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21121501,2021-12-15,SA21C15002,ｫbｨｮｾｹ (ｫOｵ|ｫ~),TW90099,Brakes,,BXW-05-10H-24V,FG,10,PCS,1489,001,3609,0,3609,14890,,210.761,3398.239,3285.556,33.988,65.786,12.909,0,,5.83987254,0000-00-00,,,,
MPTW,3,IN,Micro BXW,MPJP,A0001,120101,IN21121501,2021-12-15,SA21C15002,ﾂ爨lｮMｲﾕ (ｫOｵ|ｫ~),TW92614,Rotor Hub Set,,BXW-05-10 12,FG,10,SET,112,001,271,0,271,1120,,-29.401,300.401,228.711,23.438,48.252,0,0,,-10.84907749,0000-00-00,,,,
