MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,103629900,CLUTCH AND BRAKE UNIT: 125-20-12-A-11,1,USD,1169.6,7.753,9067.91,5036.57,1302,MPJP,IN,,,
MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,100056500,SPEED DRIVE: PK-250-28N-374,5,USD,387.2,7.753,15009.81,10062.5,3101,MPJP,IN,,,
MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,103628200,CLUTCH AND BRAKE UNIT: 125-16-12-A-25,3,USD,566.1,7.753,13166.92,8077.86,1302,MPJP,IN,,,
MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,129559300,BELT DRIVE UNIT: AHM-15-B-0001-1213-IE3,1,USD,2173.8,7.753,16853.47,12672.87,3101,MPJP,IN,,,
MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,122646600,CLUTCH AND BRAKE UNIT: 125-16-12G,2,USD,549.8,7.753,8525.2,5253.64,1302,MPJP,IN,,,
MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,080336400,BELT: 1422V270S,100,USD,5.8,7.753,4496.74,3591,3101,MPJP,IN,CV_KORIN,1900,
MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,071080100,COUPLING: AL-070,5,USD,3.9,7.753,151.18,94.5,2201,MPJP,IN,,,
MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,110545000,COUPLING PART: SPIDER-L-075,5,USD,2.4,7.753,93.04,17.15,2201,MPJP,IN,,,
MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,110545200,COUPLING PART: SPIDER-L-100,5,USD,2.6,7.753,100.79,30.1,2201,MPJP,IN,,,
MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,071084200,COUPLING: AL-100,3,USD,16.4,7.753,381.45,258.72,2201,MPJP,IN,,,
MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,103537800,CLUTCH: 546-15-34-RS 24V20 JIS,20,USD,384.1,7.753,59558.55,49982.8,1501,MPJP,IN,INDOFOOD,1800,
MPHK,3,2021-11-26,2021-11-19,,OUT,HIMALAYA-C,8000,103539500,CLUTCH: 546-15-34-LS 24V20 JIS,15,USD,384.1,7.753,44668.91,37487.1,1501,MPJP,IN,INDOFOOD,1800,
