MPTW,3,OUT,Belt Type Speed Drive,ACE PILLER,A0030,310100,XA47529960,2022-01-06,SA22106006,單式可變節圓帶輪,100047500,Belt Type Speed Drive,Jiawei Enterprise Co. Ltd.,AP-124-MA 24MM,Goods,4,PCS,62.75,002,6949,348,7297,251,USD 1277.30,1000.394,14.39622967,5948.606,5948.606,0,0,0,X0601,MIKI PULLEY(TIANJIN)CO.LTD.,2021-12-10,8000,Trading company,,
MPTW,3,OUT,Centaflex,ACE PILLER,A0030,210100,XA47529960,2022-01-06,SA22106006,聯軸器,104472900,CENTA FLEX Coupling,KWANG YANG MOTOR CO. LTD.,CF-A-012-OB-1360,Goods,10,PCS,26.9,002,7447,373,7820,269,匯率:27.685,3687.93,49.522358,3759.07,3759.07,0,0,0,X1042,MIKI PULLEY CO.LTD,2021-12-03,8000,Trading company,,
MPTW,3,OUT,Servoflex SFS/SFF/SFM/SFH,ACE PILLER,A0030,230200,XA47529960,2022-01-06,SA22106006,聯軸器,104641500,Couplings,JAGULAR INDUSTRY LTD.,SFS-09S,Goods,3,PCS,55.7,002,4626,231,4857,167.1,,2249.564,48.62870731,2376.436,2376.436,0,0,0,X0078,MIKI PULLEY CO.LTD,2021-12-17,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFS/SFF/SFM/SFH,ACE PILLER,A0030,230200,XA47529960,2022-01-06,SA22106006,聯軸器,104551000,Couplings,SOCO MACHINERY CO. LTD,SFS-06S,Goods,2,PCS,43.4,002,2403,120,2523,86.8,,1351.251,56.23183521,1051.749,1051.749,0,0,0,X0282,MIKI PULLEY CO.LTD,2021-12-28,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Index Handle,ACE PILLER,A0030,310700,XA47529960,2022-01-06,SA22106006,指示手柄,033000500,Indicating handle,LONG NEW INDUSTRIAL CO. LTD.,SD-53B-25R,Goods,2,PCS,14.2,002,786,39,825,28.4,,222.897,28.35839695,563.103,563.103,0,0,0,X0028,MIKI PULLEY CO.LTD,2022-01-04,8000,Trading company,1600,Printing/Bookbinding machine
MPTW,3,OUT,Rosta,ACE PILLER,A0030,250300,XA47529960,2022-01-06,SA22106006,拉緊器,105655300,ROSTA Tensioner,Xinrong Packaging Machinery Co. Ltd.,SE-18,Goods,10,PCS,25,002,6921,346,7267,250,,2002.019,28.92673024,4918.981,4918.981,0,0,0,X0625,MIKI PULLEY CO.LTD,2022-01-06,8000,Trading company,,
MPTW,3,OUT,Rosta,ACE PILLER,A0030,250300,XA47529960,2022-01-06,SA22106006,拉緊器,105655600,ROSTA Tensioner,Xinrong Packaging Machinery Co. Ltd.,SE-27,Goods,5,PCS,45,002,6229,311,6540,225,,1831.448,29.40195858,4397.552,4397.552,0,0,0,X0625,MIKI PULLEY CO.LTD,2022-01-06,8000,Trading company,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,XA47529962,2022-01-06,SA22106008,板彈簧,127768400,Disk,TAIGENE ELECTRIC MACHINERY CO. LTD.,SFC-020WD,Raw Mater,30,PCS,17,,510,25,535,0,NO.6,459.481,90.09431373,50.519,50.519,0,0,0,X0159,MIKI PULLEY CO.LTD,2022-01-05,8000,Trading company,0100,Motor
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,XA47529961,2022-01-06,SA22106007,聯軸器,TW90926,Couplings,HYE TECHNOLOGY CO. LTD.,SFC-060DA2-18B-18B,FG,4,PCS,1093,,4372,219,4591,0,新竹物流319-442-8705,4372,100,0,0,0,0,0,X0554,,2021-12-21,8000,Trading company,1500,Measuring machine、Test instrument
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,XA47529961,2022-01-06,SA22106007,聯軸器,TW92302,Couplings,HYE TECHNOLOGY CO. LTD.,SFC-060DA2-15B-18B,FG,4,PCS,1093,,4372,219,4591,0,新竹物流319-442-8705,4372,100,0,0,0,0,0,X0554,,2021-12-21,8000,Trading company,1500,Measuring machine、Test instrument
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,XA47529961,2022-01-06,SA22106007,聯軸器,127739700,Couplings,TOYO AUTOMATION CO. LTD.,SFC-050SA2-18B-18B,FG,2,PCS,527,,1054,53,1107,0,新竹物流319-442-8834,1054,100,0,0,0,0,0,X0100,,2021-12-22,8000,Trading company,1200,Industrial robot
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,XA47529961,2022-01-06,SA22106007,聯軸器,TW93126,Couplings,TOYO AUTOMATION CO. LTD.,SFC-050SA2-18BH-18BH,FG,2,PCS,894,,1788,89,1877,0,新竹物流319-442-8834,1788,100,0,0,0,0,0,X0100,,2021-12-22,8000,Trading company,1200,Industrial robot
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,XA47529961,2022-01-06,SA22106007,聯軸器,127734000,Couplings,High-Strength Limite,SFC-050DA2-14B-19B,FG,10,PCS,891,,8910,445,9355,0,新竹物流319-442-8845,8910,100,0,0,0,0,0,X0304,,2022-01-04,8000,Trading company,9900,Unknown
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,XA47529962,2022-01-06,SA22106008,聯軸器,TW91693,Couplings,TA LIANG TECHNOLOGY CO. LTD.,ALS-055ARN-17BHA-22BHA,FG,16,PCS,715,,11440,572,12012,0,NO.7*2/NO.8*14,11440,100,0,0,0,0,0,X0124,,2021-12-28,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,XA47529962,2022-01-06,SA22106008,聯軸器,TW92683,Couplings,MARK STAR SERVO-TECH CO. LTD.,ALS-065ARN-19BHA-20BHA,FG,7,PCS,906,,6342,317,6659,0,NO.8,6342,100,0,0,0,0,0,X0378,,2021-12-17,8000,Trading company,9000,The others
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,XA47529962,2022-01-06,SA22106008,聯軸器,TW93124,Couplings,CHAIN WE MACHINERY CO. LTD.,ALS-080-R-32H-38H,FG,1,PCS,1835,,1835,92,1927,0,NO.7,1835,100,0,0,0,0,0,X0444,,2021-12-16,8000,Trading company,9000,The others
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,XA47529962,2022-01-06,SA22106008,聯軸器,127714700,Couplings,SETEC CORPORATION,SFC-010DA2-5B-8B,FG,16,PCS,392,,6272,314,6586,0,NO.1,6272,100,0,0,0,0,0,X0171,,2022-01-03,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,XA47529962,2022-01-06,SA22106008,聯軸器,127715100,Couplings,Hermes-Epitek,SFC-010SA2-4.5B-8B,FG,150,PCS,304,,45600,2280,47880,0,NO.1,17233.81,37.79344298,28366.19,28366.19,0,0,0,X0939,,2021-11-26,8000,Trading company,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,XA47529962,2022-01-06,SA22106008,聯軸器,127716100,Couplings,TERASOLAR ENERGY MATERIALS CORP.,SFC-020DA2-10B-10B,FG,3,PCS,390,,1170,58,1228,0,NO.1,1170,100,0,0,0,0,0,X0561,,2021-12-21,8000,Trading company,1100,Semiconductor making equipment
