MPHK,3,2022-01-14,2022-01-07,,OUT,HIMALAYA-C,8000,122643900,CLUTCH & BRAKE UNIT PART: CLUTCH ROTOR 101-20-11G 50J N24,3,USD,90.5,7.8,2117.7,1195.44,1301,MPJP,IN,,,
MPHK,3,2022-01-14,2022-01-07,,OUT,HIMALAYA-C,8000,103628200,CLUTCH & BRAKE UNIT: 125-16-12-A-25,2,USD,566.1,7.8,8831.16,5231.38,1302,MPJP,IN,,,
MPHK,3,2022-01-14,2022-01-07,,OUT,HIMALAYA-C,8000,122646700,CLUTCH & BRAKE UNIT: 125-20-12EG,1,USD,979.2,7.8,7637.76,5224.37,1302,MPJP,IN,,,
MPHK,3,2022-01-14,2022-01-07,,OUT,HIMALAYA-C,8000,103629900,CLUTCH & BRAKE UNIT: 125-20-12-A-11,3,USD,1169.6,7.8,27368.64,14678,1302,MPJP,IN,,,
MPHK,3,2022-01-14,2022-01-07,,OUT,HIMALAYA-C,8000,103629900,CLUTCH & BRAKE UNIT: 125-20-12-A-11,2,USD,1169.6,7.8,18245.76,9785.34,1302,MPJP,IN,,,
MPHK,3,2022-01-14,2022-01-07,,OUT,HIMALAYA-C,8000,080336400,BELT: 1422V270S,150,USD,5.8,7.8,6786,5232.6,3101,MPJP,IN,CV_KORIN,1900,
MPHK,3,2022-01-14,2022-01-07,,OUT,HIMALAYA-C,8000,122042700,BRAKE MOTOR: BMS-044-NHB,4,USD,237.1,7.8,7397.52,4618.83,1502,MPJP,IN,,,
MPHK,3,2022-01-14,2022-01-07,,OUT,HIMALAYA-C,8000,121807900,BRAKE: BXH-16-10G 90V 28DIN,5,USD,127.8,7.8,4984.2,2678.52,1401,MPJP,IN,,,
MPHK,3,2022-01-14,2022-01-06,,OUT,DPS_VIETNAM-C,8000,123870300,ALS-095-B,25,USD,82.8,7.8,16146,7362.7,2202,MPJP,IN,NOK_VIETNAM,9000,
MPHK,3,2022-01-14,2022-01-13,,OUT,LEELENG-C,8000,106807900,SPEED CHANGE DRIVE: Y2-E,3,USD,225,7.8,5265,2893.74,3104,MPJP,IN,FLEXO,1900,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,125857300,CPG-030-T001A (HUB)(DWG: GT-KCP-G468-A),20000,USD,1.73,7.8,269880,82320,2901,MPTJ,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,125857300,CPG-030-T001A (HUB)(DWG: GT-KCP-G468-A),20000,USD,1.73,7.8,269880,82320,2901,MPTJ,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,125857600,CPG-030-T001B (SLIDER)(DWG: GT-KCP-G473),10000,USD,0.82,7.8,63960,29640,2901,MPTJ,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126455500,BXW-03-10MP-45V,60,USD,23.9,7.8,11185.2,9071.01,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126455600,BXW-03-10MP-90V,60,USD,24.9,7.8,11653.2,9117.53,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126455600,BXW-03-10MP-90V,60,USD,24.9,7.8,11653.2,9117.53,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126455200,BXW-02-10MP-45V,60,USD,23,7.8,10764,8326.72,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126455800,BXW-04-10MP-03-90V,240,USD,26.2,7.8,49046.4,38144.76,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126455400,BXW-02-10MP-90V,60,USD,24,7.8,11232,8931.46,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126456000,BXW-04-10MP-05-90V,60,USD,27.8,7.8,13010.4,9954.85,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126696400,BXW-02-10-24,60,USD,38,7.8,17784,9117.53,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126696400,BXW-02-10-24,60,USD,38,7.8,17784,9117.53,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126455900,BXW-04-10MP-05-45V,30,USD,26.8,7.8,6271.2,4977.43,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126456000,BXW-04-10MP-05-90V,180,USD,27.8,7.8,39031.2,29864.56,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126456000,BXW-04-10MP-05-90V,120,USD,27.8,7.8,26020.8,19909.7,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126456000,BXW-04-10MP-05-90V,60,USD,27.8,7.8,13010.4,9954.85,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126456000,BXW-04-10MP-05-90V,120,USD,27.8,7.8,26020.8,19909.7,1201,MPTW,OUT,,,
MPHK,3,2022-01-14,2022-01-11,,OUT,ELEMATEC-C,8000,126382200,BEM-4T-A-5,200,USD,2.13,7.8,3322.8,2240,1901,MPJP,IN,,,
MPHK,3,2022-01-14,2022-01-13,,OUT,SAKURA-C,8000,128256900,CPG-030-T010B (SLIDER) New(DWG: GT-KCP-G503-B),800,USD,1.1,7.8,6864,2044.8,2901,MULTIPLE,OUT,NIKON,0100,
MPHK,3,2022-01-14,2022-01-13,,OUT,SAKURA-C,8000,128256900,CPG-030-T010B (SLIDER) New(DWG: GT-KCP-G503-B),3200,USD,1.1,7.8,27456,8832,2901,MULTIPLE,OUT,NIKON,0100,
MPHK,3,2022-01-14,2022-01-13,,OUT,SAKURA-C,8000,128256900,CPG-030-T010B (SLIDER) New(DWG: GT-KCP-G503-B),3995,USD,1.1,7.8,34277.1,11026.2,2901,MULTIPLE,OUT,NIKON,0100,
MPHK,3,2022-01-14,2022-01-13,,OUT,SAKURA-C,8000,128256900,CPG-030-T010B (SLIDER) New(DWG: GT-KCP-G503-B),5,USD,1.1,7.8,42.9,14.82,2901,MULTIPLE,OUT,NIKON,0100,
MPHK,3,2022-01-14,2022-01-13,,OUT,SAKURA-C,8000,127646500,CPG-030-T010A (HUB)(DWG: GT-KCP-G501),13900,USD,2.2,7.8,238524,34055,2901,MULTIPLE,OUT,NIKON,0100,
MPHK,3,2022-01-14,2022-01-13,,OUT,SAKURA-C,8000,127646500,CPG-030-T010A (HUB)(DWG: GT-KCP-G501),80,USD,2.2,7.8,1372.8,196,2901,MULTIPLE,OUT,NIKON,0100,
MPHK,3,2022-01-14,2022-01-13,,OUT,SAKURA-C,8000,127646500,CPG-030-T010A (HUB)(DWG: GT-KCP-G501),2020,USD,2.2,7.8,34663.2,5575.2,2901,MULTIPLE,OUT,NIKON,0100,
