MPHK,3,2021-11-19,2021-11-16,,OUT,NAMSAE-C,8000,123146900,POSI-LOCK: PSL-G-55,10,USD,20.3,7.753,1573.86,864,2602,MPTJ,OUT,,,
MPHK,3,2021-11-19,2021-11-16,,OUT,NAMSAE-C,8000,910031221,PULLEY: PE-216-MAT-25H-78KG,10,USD,107.7,7.753,8349.98,4848,3101,MPTJ,OUT,,,
MPHK,3,2021-11-19,2021-11-16,,OUT,NAMSAE-C,8000,910028604,PULLEY: AK-216-MAT-28N,20,USD,120,7.753,18607.2,8376,3101,MPTJ,OUT,,,
MPHK,3,2021-11-19,2021-11-16,,OUT,NAMSAE-C,8000,900042304,PULLEY: AP-86-MAT-14H,20,USD,39.9,7.753,6186.89,3456,3101,MPTJ,OUT,,,
MPHK,3,2021-11-19,2021-11-16,,OUT,NAMSAE-C,8000,911708618,PULLEY: PE-155-MAT-20H,5,USD,67.3,7.753,2608.88,1380,3101,MPTJ,OUT,,,
MPHK,3,2021-11-19,2021-11-16,,OUT,NAMSAE-C,8000,122303700,CLUTCH: CS-10-33G 24V 20 JIS,20,USD,54.5,7.753,8450.77,6384,1301,MPTJ,OUT,,,
MPHK,3,2021-11-19,2021-11-16,,OUT,NAMSAE-C,8000,900013604,PULLEY: P-86-MAT-14H,20,USD,27.1,7.753,4202.13,2496,3101,MPTJ,OUT,,,
MPHK,3,2021-11-19,2021-11-16,,OUT,NAMSAE-C,8000,122298800,BRAKE: 111-06-13G 24V,20,USD,22.1,7.753,3426.83,2640,1301,MPTJ,OUT,,,
MPHK,3,2021-11-19,2021-11-16,,OUT,NAMSAE-C,8000,900044402,PULLEY: AP-98-MAT-14H,20,USD,42.7,7.753,6621.06,3912,3101,MPTJ,OUT,,,
MPHK,3,2021-11-19,2021-11-16,,OUT,NAMSAE-C,8000,122303700,CLUTCH: CS-10-33G 24V 20 JIS,20,USD,54.5,7.753,8450.77,6384,1301,MPTJ,OUT,,,
MPHK,3,2021-11-19,2021-11-16,,OUT,NAMSAE-C,8000,122289800,CLUTCH: 101-12-15G 24V R25JIS A25JIS,20,USD,85.1,7.753,13195.61,9912,1301,MPTJ,OUT,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,800000789,CLUTCH AND BRAKE UNIT PART:  CLUTCH ARMATURE TY-5 122-10-20-A-8,2,USD,62.1,7.753,962.92,846.16,1302,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,800000790,CLUTCH AND BRAKE UNIT PART: BRAKE ARMATURE TY-2 122-10-20-A-8,2,USD,33.1,7.753,513.25,451.36,1302,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,122290900,BRAKE: 111-16-11G 24V 30JIS,4,USD,131.8,7.753,4087.38,2324,1301,MPJP,IN,,,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,103539500,CLUTCH: 546-15-34-LS 24V20 JIS,5,USD,384.1,7.753,14889.64,12495.7,1501,MPJP,IN,INDOFOOD,1800,
MPHK,3,2021-11-19,2021-11-17,,OUT,HIMALAYA-C,8000,125071600,POWER SUPPLY: BEW-2R,5,USD,12.3,7.753,476.81,285.6,1901,MPJP,IN,,,
