MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-08-23,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-08-23,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-08-23,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-08-30,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-08-30,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-08-30,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-08-30,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-08-30,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-08-30,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-08-30,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0004,IN,0000-00-00,?車器 (保?品),2021-05-24,2021-08-31,126286300,Micro BXW,A01,120101,BXW-01-10-27,PCS,11.5,002,2000,642620,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,定子 (保?品),2021-08-31,2021-09-01,TW92875,Micro BXW,A01,120101,BXW-01-10-84X 24V 6.1W,PCS,,001,10,0,,,
MPTW,2,2021/11/18,A0003,IN,0000-00-00,?車器 (保?品),2021-06-01,2021-09-02,TW90607,Micro BXW,A01,120101,BXW-03-10-09,PCS,16.6,002,600,276938,,,
MPTW,2,2021/11/18,A0003,IN,0000-00-00,?車器 (保?品),2021-06-01,2021-09-02,130889800,Micro BXW,A01,120101,BXW-05-10-11,PCS,17.5,002,300,145976,,,
MPTW,2,2021/11/18,A0005,IN,0000-00-00,?車器 (保?品),2021-06-03,2021-09-06,126410300,Micro BXW,A01,120101,BXW-04-10M-10-180V-10,PCS,19.31,002,150,80537.25,,,
MPTW,2,2021/11/18,A0005,IN,0000-00-00,?車器 (保?品),2021-06-03,2021-09-06,122089900,Micro BXW,A01,120101,BXW-04-10M-05-90V-10,PCS,16.78,002,1000,466568,,,
MPTW,2,2021/11/18,A0005,IN,0000-00-00,?車器 (保?品),2021-06-03,2021-09-06,129535700,Micro BXW,A01,120101,BXW-03-10-23,PCS,22,002,140,85639.4,,,
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-06,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-06,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-06,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-06,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-06,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-06,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,161353,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-06,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,161353,,0100,Motor
MPTW,2,2021/11/18,A0003,IN,0000-00-00,?車器 (保?品),2021-07-29,2021-09-08,130880000,Micro BXW,A01,120101,BXW-03-10-17,PCS,16.5,002,300,137808,,,
MPTW,2,2021/11/18,A0007,IN,0000-00-00,?車器 (保?品),2021-07-07,2021-09-08,120912800,Micro BXW,A01,120101,BFK457-03-1.00NM-24V,PCS,15.34,002,1000,426912,,,
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器 (保?品),2021-08-12,2021-09-10,TW90987,Micro BXW,A02,120101,BXW-03-10-115,PCS,2150,001,2000,1081020,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器 (保?品),2021-08-12,2021-09-10,TW90988,Micro BXW,A02,120101,BXW-05-10-72,PCS,2430,001,1500,916353,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-13,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-13,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-13,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-13,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-13,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-13,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,161353,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-13,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,161353,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-13,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,161353,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-13,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,161353,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-13,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,161353,,0100,Motor
MPTW,2,2021/11/18,A0007,IN,0000-00-00,?車器 (保?品),2021-07-22,2021-09-15,121055800,Micro BXW,A01,120101,BFK457-02-0.50NM-24V,PCS,13.15,002,1000,366096,,,
MPTW,2,2021/11/18,A0030,OUT,0000-00-00,聯軸器,2021-08-18,2021-09-17,126747600,Servo Rigid,A02,230300,SRG-080BS-T013,PCS,48.4,002,30,42255,KURAKI TAIWA,8000,Trading company
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-17,2021-09-20,127865800,STD BXR,A02,140102,BXR-10-10-A-53,PCS,3870,001,400,392728,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-17,2021-09-20,127865800,STD BXR,A02,140102,BXR-10-10-A-53,PCS,3870,001,400,392728,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-17,2021-09-20,127865800,STD BXR,A02,140102,BXR-10-10-A-53,PCS,3870,001,400,392728,,0100,Motor
MPTW,2,2021/11/18,A0001,IN,0000-00-00,?車器 (保?品),2021-07-02,2021-09-21,TW92854,Micro BXW,A01,120101,BXW-01-10-130,PCS,1600,001,650,259792,,,
MPTW,2,2021/11/18,A0007,IN,0000-00-00,?車器 (保?品),2021-07-14,2021-09-21,120917900,Micro BXW,A01,120101,BFK457-04-2.00NM-24V,PCS,16.43,002,1500,686363,,,
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-21,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-21,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-21,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-21,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-21,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-21,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,161353,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-21,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,161353,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-21,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,161353,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-21,TW90745,STD BXR,A02,140102,BXR-14-10-A-57,PCS,7950,001,80,161353,,0100,Motor
MPTW,2,2021/11/18,A0001,IN,0000-00-00,?車器 (保?品),2021-05-26,2021-09-24,TW90039,Micro BXW,A01,120101,BXW-02-10H-24V,PCS,1007,001,760,194314.52,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,轉子套組 (保?品),2021-05-26,2021-09-24,TW92614,Micro BXW,A01,120101,BXW-05-10 12,SET,112,001,5000,142184,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,轉子套組 (保?品),2021-05-26,2021-09-24,TW92613,Micro BXW,A01,120101,BXW-04-10 10?,SET,100,001,5000,126950,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,轉子套組 (保?品),2021-05-26,2021-09-24,130840800,Micro BXW,A01,120101,BXW-03-10 8,SET,81,001,5000,102830,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,轉子套組 (保?品),2021-05-26,2021-09-24,130839000,Micro BXW,A01,120101,BXW-02-10 6,SET,80,001,5000,101560,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,?車器 (保?品),2021-05-26,2021-09-24,130893700,Micro BXW,A01,120101,BXW-04-10MS-05-180V,PCS,2163,001,1000,549186,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,轉子套組 (保?品),2021-05-26,2021-09-24,130838300,Micro BXW,A01,120101,BXW-01-10 5,SET,87,001,3000,66268.2,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,?車器 (保?品),2021-05-26,2021-09-24,130880300,Micro BXW,A01,120101,BXW-03-12H-24V,PCS,1255,001,500,159322,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,?車器 (保?品),2021-05-26,2021-09-24,130876100,Micro BXW,A01,120101,BXW-02-12-12-24V,PCS,1265,001,1000,321184,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,?車器 (保?品),2021-05-26,2021-09-24,127799500,Micro BXW,A01,120101,BXW-04-10M-05-90V,PCS,1567,001,1000,397861,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,?車器 (保?品),2021-05-26,2021-09-24,127800000,Micro BXW,A01,120101,BXW-04-10S-24V,PCS,1322,001,1000,335656,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,?車器 (保?品),2021-05-26,2021-09-24,127798800,Micro BXW,A01,120101,BXW-04-10L-90V,PCS,1314,001,1000,333625,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,?車器 (保?品),2021-05-26,2021-09-24,127797400,Micro BXW,A01,120101,BXW-01-10S-24V,PCS,1029,001,1000,261263,,,
MPTW,2,2021/11/18,A0001,IN,0000-00-00,?車器 (保?品),2021-05-26,2021-09-24,127801500,Micro BXW,A01,120101,BXW-01-10R-24V,PCS,1340,001,350,119079.1,,,
MPTW,2,2021/11/18,A0030,OUT,0000-00-00,聯軸器,2021-08-16,2021-09-24,130234600,Servoflex SFS/SFF/SFM/SFH,A02,230200,SFF-140SS-76K-80K-1000N,PCS,136.9,002,5,19919,YU SHINE PRE,8000,Trading company
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器 (保?品),2021-08-12,2021-09-24,TW90987,Micro BXW,A02,120101,BXW-03-10-115,PCS,2150,001,2000,1081020,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-17,2021-09-27,127865800,STD BXR,A02,140102,BXR-10-10-A-53,PCS,3870,001,400,392728,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-17,2021-09-27,127865800,STD BXR,A02,140102,BXR-10-10-A-53,PCS,3870,001,400,392728,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-17,2021-09-27,127865800,STD BXR,A02,140102,BXR-10-10-A-53,PCS,3870,001,400,392728,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-27,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-27,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-27,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-27,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-09-27,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器 (保?品),2021-05-27,2021-09-27,TW90986,Micro BXW,A02,120101,BXW-01-10-107,PCS,2135,001,1500,813115,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器 (保?品),2021-05-27,2021-09-27,TW90988,Micro BXW,A02,120101,BXW-05-10-72,PCS,2430,001,2000,1233954,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器 (保?品),2021-05-27,2021-09-27,TW90988,Micro BXW,A02,120101,BXW-05-10-72,PCS,2430,001,1500,925465.5,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器 (保?品),2021-05-27,2021-09-27,TW90987,Micro BXW,A02,120101,BXW-03-10-115,PCS,2150,001,1600,873416,,0100,Motor
MPTW,2,2021/11/18,A0030,OUT,0000-00-00,聯軸器,2021-09-07,2021-09-29,130290900,Servoflex SFS/SFF/SFM/SFH,A02,230200,SFF-140SS-45KK-48KK-800N,PCS,124.5,002,3,10926,WELE MECHATR,8000,Trading company
MPTW,2,2021/11/18,A0002,IN,0000-00-00,軸承,2021-08-30,2021-09-30,TW92886,STD CB,A01,130100,6906ZZ-CM/5K(TPI),PCS,2.8,002,400,31147,,,
MPTW,2,2021/11/18,A0007,IN,0000-00-00,?車器 (保?品),2021-07-23,2021-09-30,120918100,Micro BXW,A01,120101,BFK457-05-2.00NM-24V,PCS,18.39,002,200,102396,,,
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-17,2021-10-04,127865800,STD BXR,A02,140102,BXR-10-10-A-53,PCS,3870,001,400,392728,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-10-04,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-10-04,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-10-04,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-10-04,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-10-04,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0030,OUT,0000-00-00,指示手柄,2021-08-31,2021-10-08,127645900,Index Handle,A02,310700,SD-53B-B1783,PCS,14.1,002,50,20586,ZITAI PRECIS,8000,Trading company
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器 (保?品),2021-08-12,2021-10-08,TW90987,Micro BXW,A02,120101,BXW-03-10-115,PCS,2150,001,2000,1081020,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器 (保?品),2021-08-12,2021-10-08,TW90988,Micro BXW,A02,120101,BXW-05-10-72,PCS,2430,001,1500,916353,,0100,Motor
MPTW,2,2021/11/18,A0005,IN,0000-00-00,?車器 (保?品),2021-09-08,2021-10-11,122518000,Micro BXW,A01,120101,BXW-04-10M-03-90V-10,PCS,16.77,002,300,140164,,,
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-10-11,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-10-11,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-10-11,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-10-11,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-10-11,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器,2021-05-19,2021-10-11,127974400,STD BXR,A02,140102,BXR-14-10-A-41,PCS,5480,001,80,111222,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器 (保?品),2021-05-27,2021-10-12,TW90987,Micro BXW,A02,120101,BXW-03-10-115,PCS,2150,001,2000,1091770,,0100,Motor
MPTW,2,2021/11/18,A0031,OUT,0000-00-00,?車器 (保?品),2021-05-27,2021-10-12,TW90987,Micro BXW,A02,120101,BXW-03-10-115,PCS,2150,001,2000,1091770,,0100,Motor
