MPTW,1,IN,2021-12-14,A01,310200,Reduction Gear,2022-01-28,A0001,MPJP,TW91841,AXF-60-20L-N,3,PCS,13175,001,9581,,0,
MPTW,1,IN,2021-12-14,A01,310200,Reduction Gear,2022-01-28,A0001,MPJP,TW90949,NHN-50-30L INPUT SHAFT-BALL TYPE,5,PCS,11624,001,14088,,0,
MPTW,1,IN,2021-12-14,A01,310200,Reduction Gear,2022-01-28,A0001,MPJP,TW91029,NHN-60-50L INPUT TAPPER ROLLER TYPE,5,PCS,15069,001,18264,,0,
MPTW,1,IN,2021-12-14,A01,310200,Reduction Gear,2022-01-28,A0001,MPJP,TW90945,NHN-60-60R INPUT TAPPER ROLLER TYPE,5,PCS,15069,001,18264,,0,
MPTW,1,IN,2021-12-14,A01,120101,Micro BXW,2022-01-12,A0003,MPSH,131007400,BXW-03-10-82,60,PCS,15.3,002,25396,,0,
MPTW,1,IN,2021-12-14,A01,120101,Micro BXW,2022-01-12,A0003,MPSH,131007400,BXW-03-10-82,20,PCS,15.3,002,8465,,0,
MPTW,1,IN,2021-12-14,A01,120101,Micro BXW,2022-01-12,A0003,MPSH,131007400,BXW-03-10-82,60,PCS,15.3,002,25396,,0,
""""
