MPTW,1,OUT,2021-12-20,A02,230100,Servoflex SFC,2022-01-03,A0033,HIWIN,127725100,SFC-035DA2-8B-14B,5,PCS,680,,3400,,1200,Industrial robot
MPTW,1,OUT,2021-12-20,A02,230100,Servoflex SFC,2021-12-20,A0033,HIWIN,127714500,SFC-010DA2-4B-8B,10,PCS,460,,4600,,1200,Industrial robot
MPTW,1,OUT,2021-12-20,A02,230100,Servoflex SFC,2022-01-06,A0033,HIWIN,127719700,SFC-030DA2-10B-14B,1,PCS,570,,570,,1200,Industrial robot
MPTW,1,OUT,2021-12-21,A02,220201,ALS-AL,2022-01-20,A0030,ACE PILLER,TW90271,ALS-065ARN-25BHA-28BHA,10,PCS,730,,7300,TA LIANG TEC,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,310100,Belt Type Speed Drive,2022-02-21,A0030,ACE PILLER,TW90804,AP-124-MA 19MM,3,PCS,62.75,002,5224,CHENG SHIN R,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,310100,Belt Type Speed Drive,2022-02-21,A0030,ACE PILLER,TW91520,P-124-MA 19MM,3,PCS,49.62,002,4131,CHENG SHIN R,8000,Trading company
MPTW,1,IN,2021-12-21,A01,120101,Micro BXW,2022-01-27,A0003,MPSH,131007400,BXW-03-10-82,320,PCS,15.3,002,135864,,0,
MPTW,1,OUT,2021-12-21,A02,120101,Micro BXW,2022-01-25,A0030,ACE PILLER,121515000,BXW-03-10H-24V-8 JP,1,PCS,25.3,002,702,SANWA ENGINE,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,120101,Micro BXW,2022-01-07,A0030,ACE PILLER,124669600,BXW-01-10-08 JP,5,PCS,26.7,002,3705,INNOLUX CORP,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,260200,Posi-Lock,2022-03-02,A0030,ACE PILLER,001361400,RFN-7012-60,20,PCS,159.4,002,88467,KURAKI TAIWA,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,140103,STD BXL,2022-02-21,A0030,ACE PILLER,121805500,BXL-12-10G 90V 24DIN,5,PCS,86.9,002,12057,PACKWAY INC,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,230100,Servoflex SFC,2022-01-27,A0030,ACE PILLER,127727200,SFC-035SA2-8B-10B,50,PCS,370,,18500,HON. TECHNOL,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,230100,Servoflex SFC,2022-01-06,A0030,ACE PILLER,127716100,SFC-020DA2-10B-10B,3,PCS,390,,1170,TERASOLAR EN,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,230100,Servoflex SFC,2022-01-06,A0030,ACE PILLER,127718400,SFC-020SA2-6.35B-8B,20,PCS,293,,5860,MPI CORPORAT,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,230100,Servoflex SFC,2022-01-27,A0030,ACE PILLER,127737300,SFC-050SA2-12B-16B,19,PCS,540,,10260,TA LIANG TEC,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,230100,Servoflex SFC,2022-01-03,A0030,ACE PILLER,TW90926,SFC-060DA2-18B-18B,4,PCS,1093,,4372,HYE TECHNOLO,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,230100,Servoflex SFC,2022-01-03,A0030,ACE PILLER,TW92302,SFC-060DA2-15B-18B,4,PCS,1093,,4372,HYE TECHNOLO,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,230100,Servoflex SFC,2022-01-03,A0030,ACE PILLER,TW90169,SFC-030SA2-10BH-14BH,1,PCS,624,,624,EAST FIELD C,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,230100,Servoflex SFC,2021-12-24,A0030,ACE PILLER,127751800,SFC-090DA2-25B-35B,2,PCS,1920,,3840,TAILIFT CO.,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,230100,Servoflex SFC,2022-01-06,A0030,ACE PILLER,127727100,SFC-035SA2-16B-16B,2,PCS,370,,740,TOYO AUTOMAT,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,230100,Servoflex SFC,2021-12-23,A0030,ACE PILLER,TW91901,SFC-060SA2-20B-16BC-T400,4,PCS,750,,3000,GOODWAY MACH,8000,Trading company
MPTW,1,OUT,2021-12-21,A02,230200,Servoflex SFS/SFF/SFM/SFH,2022-04-08,A0030,ACE PILLER,TW93125,SFF-140DS-35K-40K-800N,1,PCS,164.2,002,4557,DAYLY TECHNI,8000,Trading company
