MPTW,3,OUT,Servoflex SFS/SFF/SFM/SFH,大同大隈,A0050,230200,UT92673686,2021-12-08,SA21C08001,聯軸器,125211100,Couplings,,SFF-080SS-30B-35BS-150N,FG,21,PCS,956,,20076,1004,21080,0,,5322.988,26.51418609,14753.012,14753.012,0,0,0,,,2021-05-20,,,,
MPTW,3,OUT,Servoflex SFS/SFF/SFM/SFH,大同大隈,A0050,230200,UT92673686,2021-12-08,SA21C08001,聯軸器,125211100,Couplings,,SFF-080SS-30B-35BS-150N,FG,5,PCS,956,,4780,239,5019,0,,1267.378,26.5141841,3512.622,3512.622,0,0,0,,,2021-07-13,,,,
MPTW,3,OUT,Servoflex SFS/SFF/SFM/SFH,大同大隈,A0050,230200,UT92673686,2021-12-08,SA21C08001,聯軸器,125211100,Couplings,,SFF-080SS-30B-35BS-150N,FG,45,PCS,956,,43020,2151,45171,0,,43020,100,0,0,0,0,0,,,2021-07-13,,,,
