MPTW,1,IN,2021-12-27,A01,190100,CB Power Supply,2022-02-07,A0005,MPKR,130774100,BEM-2T-A-1,2000,PCS,1.55,002,86025,,0,
MPTW,1,IN,2021-12-27,A01,190100,CB Power Supply,2022-02-07,A0005,MPKR,126414400,BEM-4T-UL,1600,PCS,2.54,002,112776,,0,
MPTW,1,IN,2021-12-27,A01,190100,CB Power Supply,2022-03-07,A0005,MPKR,130774100,BEM-2T-A-1,1200,PCS,1.55,002,51615,,0,
MPTW,1,IN,2021-12-27,A01,190100,CB Power Supply,2022-03-07,A0005,MPKR,126414400,BEM-4T-UL,1200,PCS,2.54,002,84582,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-01-03,A0001,MPJP,TW90784,BXW-03-10R-BW,20,PCS,11,001,53,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-01-03,A0001,MPJP,TW92854,BXW-01-10-130,5,PCS,1600,001,1940,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,TW91409,BXW-01-10-115,1000,PCS,1853,001,449353,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,TW91465,BXW-02-10-67,1000,PCS,1853,001,449353,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,130838300,BXW-01-10 5,5000,SET,87,001,105488,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,130839000,BXW-02-10 6,5000,SET,80,001,97000,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,130840800,BXW-03-10 8,5000,SET,81,001,98213,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,TW92613,BXW-04-10 10?,3000,SET,100,001,72750,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,130841400,BXW-04-10 8.5,3000,SET,120,001,87300,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,127796900,BXW-01-10H-24V,2000,PCS,1036,001,502460,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,TW90039,BXW-02-10H-24V,1000,PCS,1007,001,244198,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,TW90098,BXW-03-10H-24V,1000,PCS,1136,001,275480,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,TW90470,BXW-03-10S-24V,1000,PCS,1135,001,275238,,0,
MPTW,1,IN,2021-12-27,A01,120101,Micro BXW,2022-04-22,A0001,MPJP,127799800,BXW-04-10M-10-90V,1000,PCS,1586,001,384605,,0,
