MPHK,3,0000-00-00,2021-11-17,0000-00-00,OUT,ELSHIN-C,8000,121821700,COUPLING: SFC-005SA2-4B-5B,50,USD,15.66,7.753,6070.6,4508,2301,MPJP,IN,STI_SG,1100
MPHK,3,0000-00-00,2021-11-17,0000-00-00,OUT,ELSHIN-C,8000,121824100,COUPLING: SFC-010SA2-4B-5B,15,USD,14.11,7.753,1640.92,1015.35,2301,MPJP,IN,STI_SG,1100
MPHK,3,0000-00-00,2021-11-17,0000-00-00,OUT,ELSHIN-C,8000,123149900,POSI-LOCK: PSL-K-10,30,USD,12.26,7.753,2851.55,1570.8,2602,MPJP,IN,STI_SG,1100
MPHK,3,0000-00-00,2021-11-17,0000-00-00,OUT,ELSHIN-C,8000,122960500,COUPLING: SFC-020SA2-4.5B-8B,38,USD,16.9,7.753,4978.98,2386.02,2301,MPJP,IN,ROKKO,1100
MPHK,3,0000-00-00,2021-11-17,0000-00-00,OUT,ELSHIN-C,8000,122300800,BRAKE: 111-20-13G 24V,2,USD,194.9,7.753,3022.12,1218.28,1301,MPJP,IN,AVSLD,8000
