,MPKR,3,2021-12-10,2021-12-10,OUT,DK MEDICAL,1400,103153400,CLUTCH: CSZ-08-35,10,KRW,250000,11094,01301,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,DK MEDICAL,1400,128721400,BRAKE: BXH-10-10-A-74,10,KRW,130000,5583,01401,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,DK MEDICAL,1400,128720300,BRAKE: BXH-08-10-A-123,10,KRW,109000,3959,01401,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,DK MEDICAL,1400,122287400,CLUTCH: 101-06-13G 24V 15JIS,10,KRW,72000,3976,01301,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,DK MEDICAL,1400,103532400,CLUTCH: 546-13-34-NF 24V 15DIN,15,KRW,527000,27249,01501,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,MAXON MOTOR,0100,128742000,BRAKE: BXR-050-10LE-320,3,KRW,115000,3584,01201,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,MAXON MOTOR,0100,,ROTOR HUB: BXR-050-10LE(10mm),3,KRW,0,0,01401,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,YOUWON,0400,,COUPLING PART: ELEMENT CF-H-300,3,KRW,200550,0,02101,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,YOUWON,0400,129726100,COUPLING: CF-H-300-O1-T7,48,KRW,650000,28021,02101,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,HANYANG UNIV,1500,103308500,BRAKE: 112-05-11 24V 15DIN,2,KRW,63000,1995,01101,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,DAEYANG CND,8000,108922900,COUPLING: NSS 13.9.14,2,KRW,1080000,40519,02902,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,OST TWO,1100,123141500,POSI-LOCK: PSL-D-14,2,KRW,52000,2287,02602,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,SOLPACK,1900,100042100,SPEED DRIVE: AP-86-MA-14,10,KRW,79000,5476,03101,IN,,,
,MPKR,3,2021-12-10,2021-12-10,OUT,SOLPACK,1900,100013400,SPEED DRIVE: P-86-MA-14,18,KRW,56000,3152,03101,IN,,,
,MPKR,1,2021-12-10,2022-01-17,OUT,SOLPACK,1900,100042100,SPEED DRIVE: AP-86-MA-14,20,KRW,79000,5476,03101,IN,,,
,MPKR,1,2021-12-10,2021-01-17,OUT,SOLPACK,1900,100013400,SPEED DRIVE: P-86-MA-14,20,KRW,56000,3152,03101,IN,,,
,MPKR,1,2021-12-10,2021-12-10,OUT,HANYANG UNIV,1500,103308500,BRAKE: 112-05-11 24V 15DIN,2,KRW,63000,1995,01101,IN,,,
,MPKR,1,2021-12-10,2021-12-20,OUT,MC TECH,0700,121508800,BRAKE: BXW-01-10H-24V-6,210,KRW,28500,1823,01201,IN,,,
