MPHK,3,2021-12-09,2021-12-09,,OUT,CENTAFAR-C,8000,104277200,COUPLING: CF-A-008-O0-1360,15,USD,13,7.753,1511.84,809.55,2101,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,CENTAFAR-C,8000,104314000,COUPLING: CF-A-016-O0-1360,10,USD,19.3,7.753,1496.33,770,2101,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,CENTAFAR-C,8000,104478900,COUPLING: CF-A-022-SB-1360,5,USD,52.9,7.753,2050.67,1749.65,2101,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,CENTAFAR-C,8000,104344600,COUPLING: CF-A-030-O0-1360,10,USD,28.3,7.753,2194.1,1545.6,2101,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,CENTAFAR-C,8000,104378700,COUPLING: CF-A-050-O0-1360,10,USD,32.1,7.753,2488.71,1758.4,2101,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,CENTAFAR-C,8000,104398200,COUPLING: CF-A-090-O0-1360,5,USD,65,7.753,2519.73,1480.15,2101,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,CENTAFAR-C,8000,104487500,COUPLING: CF-H-040-O0,10,USD,60.7,7.753,4706.07,1336.3,2101,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,CENTAFAR-C,8000,104364900,COUPLING: CF-H-050-O0,5,USD,65.2,7.753,2527.48,873.6,2101,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,CENTAFAR-C,8000,104438700,COUPLING: CF-H-110-O0,10,USD,84.1,7.753,6520.27,2097.2,2101,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,123434700,CLUTCH: CS-16-35G 24V R30DIN A30DIN,4,USD,238.1,7.753,7383.96,4427.64,1301,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,129877000,COUPLING: SFF-090SS-35K-40K-300N,1,USD,99.9,7.753,774.52,407.47,2302,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,129563900,COUPLING: SFF-120SS-40K-40K-600N,1,USD,110.9,7.753,859.81,511.7,2302,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,123413800,CLUTCH: 101-06-13G 24V 15DIN,20,USD,42.8,7.753,6636.57,3906,1301,MPJP,IN,DUBUIT,1100,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,123434700,CLUTCH: CS-16-35G 24V R30DIN A30DIN,10,USD,238.1,7.753,18459.89,11069.1,1301,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,112729300,COUPLING: SFS-09W-25M-32M,1,USD,155,7.753,1201.72,832.58,2302,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,124652500,BRAKE: 458-06-10 24V 11DIN,1,USD,133.2,7.753,1032.7,575.05,1401,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,130457200,TORQ-TENDER: TT-2-03-14H-1NM,1,USD,102.3,7.753,793.13,513.03,3105,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,123905900,CLUTCH: 101-10-11G 24V R19DIN A25JIS,10,USD,83.8,7.753,6497.01,4224.5,1301,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,124633700,BRAKE: 458-20-13 24V 45JIS,1,USD,1187,7.753,9202.81,5719.84,1401,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,104961200,COUPLING: MF-25K,10,USD,132,7.753,10233.96,6220.2,2502,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,026032700,COUPLING: LM-9 6-6,2,USD,32.1,7.753,497.74,302.68,2502,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,121564000,COUPLING: SFC-035SA2-12B-14B,2,USD,18.4,7.753,285.31,157.5,2301,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-09,,OUT,NAMSAE-C,8000,111684500,COUPLING: ZG-14 9-9,5,USD,23.2,7.753,899.35,547.05,2502,MPJP,IN,,,
MPHK,3,2021-12-09,2021-12-01,,OUT,WESTERNROAD-C,8000,110089800,COUPLING: ACRM-050 3-3,80,USD,34,7.753,21088.16,7739.2,2501,MPJP,IN,,,
