MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127719500,Couplings,Chainex Industrial Co. Ltd.,SFC-030DA2-10B-12B,FG,2,PCS,447,,894,45,939,0,NO.7,606.115,287.885,287.885,0,0,0,X0398,,67.79809843,2021-11-02,8000,Trading company,2300,Textile machinery
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,TW93112,Couplings,TOYO AUTOMATION CO. LTD.,SFC-030DA2-12BH-13BH,FG,8,PCS,647,,5176,259,5435,0,NO.6,5176,0,0,0,0,0,X0100,,100,2021-11-30,8000,Trading company,1200,Industrial robot
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,TW93114,Couplings,TOYO AUTOMATION CO. LTD.,SFC-030DA2-13BH-14BH,FG,8,PCS,647,,5176,259,5435,0,NO.6,5176,0,0,0,0,0,X0100,,100,2021-11-30,8000,Trading company,1200,Industrial robot
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127906200,Couplings,FALCON MACHINE TOOLS CO. LTD,SFC-030DA2-6B-15B,FG,3,PCS,447,,1341,67,1408,0,NO.7,865.741,475.259,475.259,0,0,0,X0048,,64.55935869,2021-11-10,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127722000,Couplings,KAI HUNG MACHINERY CO. LTD,SFC-030SA2-10B-12B,FG,5,PCS,324,,1620,81,1701,0,NO.6,1620,0,0,0,0,0,X0112,,100,2021-11-23,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127723600,Couplings,GALLANT MICRO. MACHINING CO. LTD,SFC-035DA2-10B-14B,FG,1,PCS,541,,541,27,568,0,NO.7,388.303,152.697,152.697,0,0,0,X0165,,71.77504621,2021-11-03,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127723600,Couplings,GALLANT MICRO. MACHINING CO. LTD,SFC-035DA2-10B-14B,FG,1,PCS,541,,541,27,568,0,NO.7,388.303,152.697,152.697,0,0,0,X0165,,71.77504621,2021-11-09,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,TW91986,Couplings,SETEK Technology Limited,SFC-035DA2-9B-15B,FG,1,PCS,541,,541,27,568,0,NO.6,541,0,0,0,0,0,P0043,,100,2021-11-22,8000,Trading company,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127967900,Couplings,VISION WIDE TECH CO. LTD,SFC-035SA2-12B-15B,FG,1,PCS,370,,370,19,389,0,NO.6,370,0,0,0,0,0,X0194,,100,2021-11-25,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127908200,Couplings,HAI TIE KE AUTOMATION CORP.,SFC-035SA2-15B-16B,FG,2,PCS,370,,740,37,777,0,NO.6,740,0,0,0,0,0,X1244,,100,2021-11-26,8000,Trading company,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,TW93113,Couplings,TOYO AUTOMATION CO. LTD.,SFC-040DA2-14BH-18B,FG,4,PCS,762,,3048,152,3200,0,NO.8,3048,0,0,0,0,0,X0100,,100,2021-11-30,8000,Trading company,1200,Industrial robot
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,TW93111,Couplings,TOYO AUTOMATION CO. LTD.,SFC-040DA2-14BH-18BH,FG,4,PCS,912,,3648,182,3830,0,NO.6,3648,0,0,0,0,0,X0100,,100,2021-11-30,8000,Trading company,1200,Industrial robot
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127730700,Couplings,GALLANT MICRO. MACHINING CO. LTD,SFC-040SA2-10B-14B,FG,1,PCS,439,,439,22,461,0,NO.7,301.256,137.744,137.744,0,0,0,X0165,,68.62323462,2021-11-09,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127730700,Couplings,JAINNHER MACHINE CO. LTD,SFC-040SA2-10B-14B,FG,2,PCS,439,,878,44,922,0,NO.7,602.512,275.488,275.488,0,0,0,X0086,,68.62323462,2021-11-23,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127730700,Couplings,GALLANT MICRO. MACHINING CO. LTD,SFC-040SA2-10B-14B,FG,2,PCS,439,,878,44,922,0,NO.8,878,0,0,0,0,0,X0165,,100,2021-11-03,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127730700,Couplings,GALLANT MICRO. MACHINING CO. LTD,SFC-040SA2-10B-14B,FG,1,PCS,439,,439,22,461,0,NO.8,439,0,0,0,0,0,X0165,,100,2021-11-30,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,TW90746,Couplings,YOU SHUN INTERNATIONAL CO. LTD,SFC-040SA2-8B-14BH,FG,10,PCS,539,,5390,270,5660,0,NO.8,5390,0,0,0,0,0,X0825,,100,2021-11-23,8000,Trading company,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127733000,Couplings,GALLANT MICRO. MACHINING CO. LTD,SFC-050DA2-10B-19B,FG,2,PCS,891,,1782,89,1871,0,NO.7,1214.07,567.93,567.93,0,0,0,X0165,,68.12962963,2021-11-03,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127733000,Couplings,GALLANT MICRO. MACHINING CO. LTD,SFC-050DA2-10B-19B,FG,2,PCS,891,,1782,89,1871,0,NO.7,1214.07,567.93,567.93,0,0,0,X0165,,68.12962963,2021-11-09,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,TW92884,Couplings,JUN HOW PRECISION CO. LTD.,SFC-050DA2-10B-25B,FG,1,PCS,891,,891,45,936,0,NO.6,891,0,0,0,0,0,X0136,,100,2021-10-27,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127733700,Couplings,WELLSUN PRECISION TECHNOLOGY CORP.,SFC-050DA2-14B-16B,FG,2,PCS,891,,1782,89,1871,0,NO.8,1782,0,0,0,0,0,X0108,,100,2021-11-23,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127737300,Couplings,TA LIANG TECHNOLOGY CO. LTD.,SFC-050SA2-12B-16B,FG,17,PCS,540,,9180,459,9639,0,NO.3,6098.009,3081.991,3081.991,0,0,0,X0124,,66.42711329,2021-10-27,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127737400,Couplings,TA LIANG TECHNOLOGY CO. LTD.,SFC-050SA2-12B-19B,FG,21,PCS,594,,12474,624,13098,0,NO.1,8453.787,4020.213,4020.213,0,0,0,X0124,,67.77126022,2021-11-10,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,TW92719,Couplings,TOYO AUTOMATION CO. LTD.,SFC-050SA2-17B-19BH,FG,4,PCS,744,,2976,149,3125,0,NO.8,2976,0,0,0,0,0,X0100,,100,2021-11-24,8000,Trading company,1200,Industrial robot
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127739900,Couplings,DETA INTERNATIONAL CO. LTD.,SFC-050SA2-18B-24B,FG,10,PCS,594,,5940,297,6237,0,NO.2,3860.224,2079.776,2079.776,0,0,0,X0268,,64.98693603,2021-11-08,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127739900,Couplings,JARNG YEONG ENTERPRISE CO. LTD.,SFC-050SA2-18B-24B,FG,4,PCS,594,,2376,119,2495,0,NO.8,2376,0,0,0,0,0,X0407,,100,2021-11-30,8000,Trading company,9900,Unknown
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127739900,Couplings,JARNG YEONG ENTERPRISE CO. LTD.,SFC-050SA2-18B-24B,FG,4,PCS,594,,2376,119,2495,0,NO.8,2376,0,0,0,0,0,X0407,,100,2021-11-30,8000,Trading company,9900,Unknown
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127740200,Couplings,TERA AUTOTECH CORPORATION,SFC-050SA2-20B-20B,FG,4,PCS,594,,2376,119,2495,0,NO.8,2376,0,0,0,0,0,X0051,,100,2021-11-23,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127742100,Couplings,WELE MECHATRONIC CO. LTD,SFC-060DA2-20B-24B,FG,2,PCS,1007,,2014,101,2115,0,NO.1,1019.743,994.257,994.257,0,0,0,X0054,,50.63272095,2021-11-17,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,TW93068,Couplings,Hermes-Epitek,SFC-060SA2-12BH-17BH,FG,2,PCS,1094,,2188,109,2297,0,NO.1,1222.767,965.233,965.233,0,0,0,X0939,,55.88514625,2021-11-23,8000,Trading company,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127915100,Couplings,LEADWELL CNC MACHINES MFG. CORP.,SFC-060SA2-18B-16BC,FG,2,PCS,820,,1640,82,1722,0,NO.1,775.378,864.622,864.622,0,0,0,X0134,,47.27914634,2021-11-23,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127747100,Couplings,Chi-Fa MACHINERY MANUFACTURER CO.LTD.,SFC-080DA2-22B-24B,FG,5,PCS,1141,,5705,285,5990,0,NO.1,2142.184,3562.816,3562.816,0,0,0,X0016,,37.54923751,2021-11-23,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127747400,Couplings,JIH-I MACHINERY CO. LTD,SFC-080DA2-22B-35B,FG,1,PCS,1199,,1199,60,1259,0,NO.1,498.376,700.624,700.624,0,0,0,X0109,,41.56597164,2021-11-23,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127748800,Couplings,AWEA MECHANTRONIC CO. LTD,SFC-080DA2-35B-35B,FG,1,PCS,1100,,1100,55,1155,0,NO.1,410.054,689.946,689.946,0,0,0,X0036,,37.27763636,2021-11-16,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127749500,Couplings,ACCUWAY MACHINERY CO. LTD.,SFC-080SA2-20B-35B,FG,10,PCS,800,,8000,400,8400,0,NO.3,8000,0,0,0,0,0,X0151,,100,2021-09-09,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127749500,Couplings,ACCUWAY MACHINERY CO. LTD.,SFC-080SA2-20B-35B,FG,10,PCS,800,,8000,400,8400,0,NO.6,3402.219,4597.781,4597.781,0,0,0,X0151,,42.5277375,2021-09-14,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127749500,Couplings,LEADWELL CNC MACHINES MFG. CORP.,SFC-080SA2-20B-35B,FG,15,PCS,816,,12240,612,12852,0,NO.4,5343.328,6896.672,6896.672,0,0,0,X0134,,43.65464052,2021-10-14,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127749500,Couplings,WELE MECHATRONIC CO. LTD,SFC-080SA2-20B-35B,FG,2,PCS,807,,1614,81,1695,0,NO.1,694.444,919.556,919.556,0,0,0,X0054,,43.02627014,2021-11-17,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127750700,Couplings,AWEA MECHANTRONIC CO. LTD,SFC-080SA2-25B-35B,FG,72,PCS,750,,54000,2700,56700,0,NO.1*5/NO.2*21/NO.4*9/NO.5*24/NO.6*13,19956.895,34043.105,34043.105,0,0,0,X0036,,36.95721296,2021-11-16,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127754000,Couplings,AWEA MECHANTRONIC CO. LTD,SFC-090SA2-35B-35B,FG,10,PCS,920,,9200,460,9660,0,NO.8,9200,0,0,0,0,0,X0036,,100,2021-11-16,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127754000,Couplings,FACTORY AUTOMATION TECHNOLOGY CO. LTD,SFC-090SA2-35B-35B,FG,6,PCS,1180,,7080,354,7434,0,NO.3,2898.97,4181.03,4181.03,0,0,0,X0057,,40.94590395,2021-11-23,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673683,2021-12-02,SA21C02004,聯軸器,127754000,Couplings,FACTORY AUTOMATION TECHNOLOGY CO. LTD,SFC-090SA2-35B-35B,FG,2,PCS,1180,,2360,116,2476,0,NO.1,966.323,1393.677,1393.677,0,0,0,X0057,,40.94588983,2021-11-30,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673682,2021-12-02,SA21C02005,聯軸器,TW91455,Couplings,TOYO AUTOMATION CO. LTD.,SFC-040SA2-12BH-19BH,FG,3,PCS,739,,2217,111,2328,0,新竹物流319-442-8646,2217,0,0,0,0,0,X0100,,100,2021-11-24,8000,Trading company,1200,Industrial robot
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673682,2021-12-02,SA21C02005,聯軸器,127729800,Couplings,CST PRECISION CO. LTD.,SFC-040DA2-15B-20B,FG,2,PCS,612,,1224,61,1285,0,新竹物流319-442-8661,1224,0,0,0,0,0,X0505,,100,2021-11-26,8000,Trading company,8000,Trading company
