MPSH,3,20211119,20211125,OUT,YONGFUWANG-SHENZHENG,8000,123148200,PSL-G-35-C,1,RMB,201,,2602,MPJP,IN,YONGFUWANG-SHENZHENG,8000,11
MPSH,2,2021/11/19,20211105,OUT,OKUMA,1000,123146400,PSL-G-40,1,RMB,115,,2602,MPTJ,OUT,OKUMA,1000,1
MPSH,2,2021/11/19,20211130,OUT,YAMAZEN-SH,8000,121375600,SFC-030DA2-10B-11B,9,RMB,128,,2301,MPTJ,OUT,YAMAZEN-SH,8000,2
MPSH,2,2021/11/19,20220114,OUT,HANZ,8000,124562800,SFF-070SS-22K-25K,40,RMB,250,,2302,MPTJ,OUT,HANZ,8000,3
MPSH,2,2021/11/19,20211119,OUT,HANZ,8000,124562800,SFF-070SS-22K-25K,40,RMB,250,,2302,MPTJ,OUT,HANZ,8000,4
MPSH,2,2021/11/19,20211217,OUT,HANZ,8000,124562800,SFF-070SS-22K-25K,60,RMB,250,,2302,MPTJ,OUT,HANZ,8000,5
MPSH,2,2021/11/19,20220103,OUT,HANZ,8000,124562800,SFF-070SS-22K-25K,100,RMB,250,,2302,MPTJ,OUT,HANZ,8000,6
MPSH,2,2021/11/19,20211126,OUT,RUJIANG-SHENZHENG,8000,121845400,SFC-040SA2-10B-16B,3,RMB,53,,2301,MPTJ,OUT,RUJIANG-SHENZHENG,8000,7
MPSH,2,2021/11/19,20220120,OUT,THK,1000,104726000,SFS-12S-35M-40M,4,RMB,1350,,2302,MPJP,IN,THK,1000,8
MPSH,2,2021/11/19,20211129,OUT,ANSEN,8000,121471800,SFC-040DA2-14B-14B,3,RMB,160,,2301,MPTJ,OUT,ANSEN,8000,9
MPSH,2,2021/11/19,20220107,OUT,ANSEN,8000,123393600,BXL-10-10S1G 90V 19DIN,5,RMB,634,,1401,MPJP,IN,ANSEN,8000,10
MPSH,2,2021/11/19,20211129,OUT,ANSEN,8000,,ALS-095ARN-32BHA-45BHA,1,RMB,318,,2202,MPTJ,OUT,ANSEN,8000,11
MPSH,2,2021/11/19,20211217,OUT,ANSEN,8000,129217400,101-16-11G 24V R28DIN A40DIN,2,RMB,1208,,1301,MPJP,IN,ANSEN,8000,12
MPSH,2,2021/11/19,20211217,OUT,ANSEN,8000,071288600,CPU-46-A-19B-19B,2,RMB,537,,2901,MPJP,IN,ANSEN,8000,13
MPSH,2,2021/11/19,20211217,OUT,ANSEN,8000,125045100,SFS-14G 42H-42H,10,RMB,2262,,2302,MPJP,IN,ANSEN,8000,14
MPSH,2,2021/11/19,20211129,OUT,ANSEN,8000,121716700,SFC-060SA2-20B-24B,50,RMB,237,,2301,MPTJ,OUT,ANSEN,8000,15
MPSH,2,2021/11/19,20211217,OUT,ANSEN,8000,028050300,DSCR-200 19-12,2,RMB,1041,,2501,MPJP,IN,ANSEN,8000,16
MPSH,2,2021/11/19,20211129,OUT,ANSEN,8000,121716700,SFC-060SA2-20B-24B,300,RMB,237,,2301,MPTJ,OUT,ANSEN,8000,17
MPSH,2,2021/11/19,20211217,OUT,ANSEN,8000,106803200,JK2,5,RMB,2012,,3104,MPJP,IN,ANSEN,8000,18
MPSH,2,2021/11/19,20211129,OUT,ANSEN,8000,121945600,SFC-050DA2-19B-19B,60,RMB,204,,2301,MPTJ,OUT,ANSEN,8000,19
MPSH,2,2021/11/19,20220105,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,SHINMAYWA,1900,20
MPSH,2,2021/11/19,20220105,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,SHINMAYWA,1900,21
MPSH,2,2021/11/19,20220106,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,SHINMAYWA,1900,22
MPSH,2,2021/11/19,20220209,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,SHINMAYWA,1900,23
MPSH,2,2021/11/19,20220211,OUT,SHINMAYWA,1900,121903500,SFC-040DA2-8B-19B,20,RMB,200,,2301,MPTJ,OUT,SHINMAYWA,1900,24
