,MPKR,3,2021-11-30,2021-11-30,OUT,INTELLIAN TECH,0700,126921800,BRAKE PART: COVER BXW-01-C01,100,KRW,2600,88,09209,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,FLU TECH,0700,126921800,COUPLING: AL-100-T100,2,KRW,50500,0,,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,FLU TECH,0700,,COUPLING PART: SPIDER-L-100,1,KRW,6000,86,02201,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,FLU TECH,0700,,COUPLING: AL-095-T114,2,KRW,30600,0,,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,FLU TECH,0700,,COUPLING PART: SPIDER-L-090/095,1,KRW,5000,51,02201,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,FLU TECH,0700,,COUPLING: AL-095-T114,2,KRW,30600,0,,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,FLU TECH,0700,,COUPLING PART: SPIDER-L-090/095,1,KRW,5000,51,02201,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,FLU TECH,0700,,COUPLING: AL-095-T114,3,KRW,30600,0,,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,FLU TECH,0700,,COUPLING PART: SPIDER-L-090/095,2,KRW,5000,51,02201,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,FLU TECH,0700,130501300,COUPLING: AL-100-T100,2,KRW,50500,0,,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,FLU TECH,0700,,COUPLING PART: SPIDER-L-100,1,KRW,6000,86,02201,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,DRA,1200,128875200,BRAKE: BXR-050-10LE-A-59,100,KRW,56000,0,,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,PAVONINE,1400,128743800,CLUTCH: 102-05-13-A-130,15,KRW,58000,2138,09209,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,ROBOT AND DESIGN,1200,122648200,COUPLING: STF-039SA1-15B-19B,10,KRW,63000,3002,02701,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,ROBOT AND DESIGN,1200,122648500,COUPLING: STF-039SA1-15B-19B,1,KRW,63000,3002,02701,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,ROBOT AND DESIGN,1200,,COUPLING: STF-039SA1-15B-19B,1,KRW,63000,3002,02701,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,ROBOT AND DESIGN,1200,104345000,COUPLING: STF-039SA1-15B-19B,5,KRW,63000,3002,02701,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,HWACHEON,1000,128510400,ETP-BUSH: ETP-T-35,2,KRW,298000,5616,02601,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,HWACHEON,1000,,COUPLING: SFF-080DS-32B-35B-200N,1,KRW,195000,6533,02302,IN,,,
,MPKR,3,2021-11-30,2021-11-30,OUT,HWACHEON,1000,104661500,COUPLING: SRG-070DS-35K-35K,4,KRW,48000,2659,02303,IN,,,
,MPKR,1,2021-11-30,2021-12-10,OUT,RAY TECH,8000,,ETP-EXPRESS-30,4,KRW,246000,0,,IN,,,
,MPKR,1,2021-11-30,2021-12-09,OUT,I-MARKET KOREA,8000,,BRAKE: BXR-050-10LE-320,3,KRW,126000,3584,09209,IN,,,
,MPKR,1,2021-11-30,2021-12-09,OUT,I-MARKET KOREA,8000,,BRAKE: BXR-050-10LE-320,22,KRW,126000,3584,09209,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,HANSUNG TNI,0400,,COUPLING: CF-A-025-O1-T46,30,KRW,105000,3952,02101,IN,,,
,MPKR,2,2021-11-30,2022-02-01,OUT,HANSUNG TNI,0400,104398600,COUPLING: CF-A-025-O1-T46,50,KRW,105000,3952,02101,IN,,,
,MPKR,2,2021-11-30,2021-12-03,OUT,GOYEONG TECH,1400,104482800,Monninghoff brake: 560.12.3.4 (56012-01034),3,KRW,816000,0,,OUT,,,
,MPKR,2,2021-11-30,2021-12-03,OUT,GOYEONG TECH,1400,122291000,Monninghoff brake: 560.13.3.4 (56013-06XXX),2,KRW,1381000,0,,OUT,,,
,MPKR,2,2021-11-30,2021-12-03,OUT,GOYEONG TECH,1400,104535400,Monninghoff brake: 560.15.3.4 (56015-06XXX),1,KRW,1644000,0,,OUT,,,
,MPKR,2,2021-11-30,2021-12-29,OUT,PUNGSAN,1500,105642600,monninghoff toothclutch 546.32.6.7/313.98.1.0,2,KRW,14600000,0,,OUT,,,
,MPKR,2,2021-11-30,2021-12-03,OUT,HUEMIN TECH,1100,122648500,COUPLING: SFH-190G-T079,20,KRW,1400000,0,,IN,,,
,MPKR,2,2021-11-30,2021-12-18,OUT,HUEMIN TECH,1100,122648200,COUPLING: SFH-190G-T079,29,KRW,1400000,0,,IN,,,
,MPKR,2,2021-11-30,2021-12-01,OUT,DAEIL PRECISION,1400,103548700,BRAKE: BXW-02-10-54,30,KRW,148000,0,,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,DONGIL ROLLING,1000,127244100,COUPLING: SFF-120SS-35B-55BM-600N,2,KRW,340000,7834,02302,IN,,,
,MPKR,2,2021-11-30,2021-12-17,OUT,DONGIL ROLLING,1000,104366400,ETP-EXPRESS-60,1,KRW,219000,0,,IN,,,
,MPKR,2,2021-11-30,2021-12-24,OUT,SHINIL MARINE,1200,127843600,BRAKE: BXR-02-10LE-A-17,15,KRW,100000,2620,09209,IN,,,
,MPKR,2,2021-11-30,2022-01-13,OUT,SHINIL MARINE,1200,128327400,BRAKE: BXR-015-10LE-006,5,KRW,110000,4383,09209,IN,,,
,MPKR,2,2021-11-30,2021-12-17,OUT,S TECH,2100,,CB UNIT: 121-08-10G,11,KRW,395000,15623,09209,IN,,,
,MPKR,2,2021-11-30,2021-12-17,OUT,S TECH,2100,,CB UNIT: 121-16-10G,12,KRW,975000,40230,09209,IN,,,
,MPKR,2,2021-11-30,2021-12-20,OUT,KELACO,2300,,monninghoff toothclutch 546.21.3.5,3,KRW,1100000,0,,OUT,,,
,MPKR,2,2021-11-30,2021-12-24,OUT,HOSUNG BEARING,8000,122303700,COUPLING: CF-A-030-O1-1360,60,KRW,138000,4418,02101,IN,,,
,MPKR,2,2021-11-30,2021-12-09,OUT,KANGNAM AUTO,8000,123426300,COUPLING: SFS-12W 28J-32J,2,KRW,450000,10458,02302,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,LS MECAPION,0100,104433000,BRAKE: BXW-03-10-162,3,KRW,0,0,,IN,,,
,MPKR,2,2021-11-30,2021-10-29,OUT,I-MARKET KOREA,8000,104367100,COUPLING: SFS-09S-22M-25M,8,KRW,160000,7239,02302,IN,,,
,MPKR,2,2021-11-30,2021-12-24,OUT,DAEHAN TECH,9000,127273500,COUPLING: SFM-120SS-45K-65K-600N-G2.5/20000,4,KRW,390000,0,,IN,,,
,MPKR,2,2021-11-30,2021-12-24,OUT,DAEHAN TECH,9000,123431900,COUPLING: SFM-120SS-45K-50K-600N-G2.5/20000,4,KRW,390000,0,,IN,,,
,MPKR,2,2021-11-30,2021-12-24,OUT,DAEHAN TECH,9000,105439700,COUPLING: SFM-120SS-45K-45K-600N-G2.5/20000,4,KRW,390000,0,,IN,,,
,MPKR,2,2021-11-30,2021-12-24,OUT,DAEHAN TECH,9000,128989000,COUPLING: SRG-080DS-45K-45K,1,KRW,90000,0,,IN,,,
,MPKR,2,2021-11-30,2021-12-24,OUT,HYEIN,0400,104378700,COUPLING: CF-A-090-O1-1360,4,KRW,265000,8271,02101,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,WONTECH,0100,104408500,COUPLING: CF-A-028-S0-1360,3,KRW,0,1906,02101,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,WONTECH,0100,104378700,BRAKE: 111-16-11G 24V 40JIS,4,KRW,157400,8802,09209,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,WONTECH,0100,104408500,COUPLING: SFS-05W,8,KRW,104800,3144,02302,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,WONTECH,0100,104424100,ETP-BUSH: ETP-A-30,2,KRW,57300,2660,02601,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,WONTECH,0100,103290200,CB UNIT: 121-16-10G,4,KRW,691600,40230,09209,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,WONTECH,0100,,CB UNIT: 121-08-10G,4,KRW,278800,15623,09209,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,WONTECH,0100,,CLUTCH: 546-23-34-NF 24V 30JIS,2,KRW,800000,52277,09209,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,WONTECH,0100,127843600,COUPLING: SFC-040DA2-T144,30,KRW,38000,2555,02302,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,WONTECH,0100,121911400,COUPLING: CF-A-050-OB-1360,30,KRW,56500,3404,02101,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,WONTECH,0100,121835600,BRAKE: BXW-05-10-16,90,KRW,56500,4049,09209,IN,,,
,MPKR,2,2021-11-30,2022-01-15,OUT,LS MECAPION,0100,,BRAKE: BXR-16-10-A-23,50,KRW,273500,18093,09209,IN,,,
,MPKR,2,2021-11-30,2021-12-24,OUT,INNO SPACE,9000,127244100,COUPLING: SFH-190G-55H-55H,3,KRW,2050000,0,,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,HDD TECH,8000,121817700,BRAKE: 111-25-13G 24V,2,KRW,845000,0,,IN,,,
,MPKR,2,2021-11-30,0000-00-00,OUT,HDD TECH,8000,130062100,BRAKE: 111-25-13G 24V,6,KRW,845000,0,,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,SHINYEONG FOR M,1400,127587000,CLUTCH: CS-10-33G 24V 20JIS,100,KRW,180000,5621,09209,IN,,,
,MPKR,2,2021-11-30,2021-12-25,OUT,SEOLIM AUTOMATION,9000,121354500,BRAKE: 111-20-12G 24V 50DIN,1,KRW,383000,14105,09209,IN,,,
,MPKR,2,2021-11-30,2021-12-10,OUT,SANGDO INT,8000,130062100,COUPLING: CF-A-080-SC-1360,2,KRW,250000,5980,02101,IN,,,
