MPHK,1,2021-11-16,0000-00-00,2021-12-02,OUT,HIMALAYA-C,8000,103629900,125-20-12-A-11,3,USD,1169.6,7.753,27203.73,0,1302,MPJP,IN,,
MPHK,1,2021-11-16,0000-00-00,2021-12-21,OUT,SEIMITSU-C,8000,***,BXR-040-10LE-A-45,10,USD,72,7.753,5582.16,0,9909,MPJP,IN,VIRALINT,8000
MPHK,1,2021-11-16,0000-00-00,2021-12-01,OUT,HIMALAYA-C,8000,126654400,SFC-040SA2-19B-22B,2,USD,20.6,7.753,319.42,0,2301,MPJP,IN,,
MPHK,1,2021-11-16,0000-00-00,2021-11-23,OUT,SINGHUAT-C,8000,100016300,P-98-MA-14 With Adapter,6,USD,35.2,7.753,1637.43,0,3101,MPTJ,OUT,,
MPHK,1,2021-11-16,0000-00-00,2021-11-17,OUT,SEIMITSU-C,8000,128749700,BXR-035-10LE-062,1,USD,66.3,7.753,514.02,0,1201,MPJP,IN,,
MPHK,1,2021-11-17,0000-00-00,2021-12-06,OUT,SINGHUAT-C,8000,124716900,BXW-03-10L-24V-6,20,USD,23.21,7.753,3598.94,0,1201,MPJP,IN,,
MPHK,1,2021-11-17,0000-00-00,2021-12-01,OUT,HIMALAYA-C,8000,106824800,M3-Y2-F,1,USD,637.8,7.753,4944.86,0,3104,MPJP,IN,,
MPHK,1,2021-11-17,0000-00-00,2021-11-26,OUT,NAMSAE-C,8000,121564000,SFC-035SA2-12B-14B,2,USD,18.4,7.753,285.31,0,2301,MPJP,IN,,
