MPTW,1,OUT,2022-01-06,A02,310100,Belt Type Speed Drive,2022-02-23,A0030,ACE PILLER,129007400,PE-212N-AN-30H,2,PCS,350.1,002,19385,SETEK Techno,8000,Trading company
MPTW,1,IN,2022-01-06,A01,120101,Micro BXW,2022-03-17,A0005,MPKR,122518000,BXW-04-10M-03-90V-10,300,PCS,16.77,002,139283,,0,
MPTW,1,IN,2022-01-06,A01,120101,Micro BXW,2022-03-17,A0005,MPKR,122089900,BXW-04-10M-05-90V-10,300,PCS,16.78,002,139366,,0,
MPTW,1,OUT,2022-01-06,A02,250300,Rosta,2022-02-07,A0030,ACE PILLER,105655300,SE-18,10,PCS,25,002,6921,Xinrong Pack,8000,Trading company
MPTW,1,OUT,2022-01-06,A02,250300,Rosta,2022-02-07,A0030,ACE PILLER,105655600,SE-27,5,PCS,45,002,6229,Xinrong Pack,8000,Trading company
MPTW,1,OUT,2022-01-06,A02,270100,StepFlex,2022-02-15,A0033,HIWIN,128647100,STF-034SA1-6.35B-8B,60,PCS,1260,,75600,,1200,Industrial robot
