MPTW,3,OUT,Servoflex SFC,信毅科技,A0052,230100,UT92673690,2021-12-13,SA21C13001,聯軸器,TW93105,Couplings,,SFC-050SA2-T218,Goods,3,PCS,1630,,4890,245,5135,0,,2218,45.35787321,2672,2672,0,0,0,,MIKI PULLEY CO.LTD,2021-11-04,,,,
MPTW,3,OUT,StepFlex,HIWIN,A0033,270100,,2021-12-13,SA21C13003,聯軸器,127278500,Couplings,,STF-016SA1-5B-6B,Goods,3,PCS,1185,,3555,178,3733,0,,1370.156,38.54165963,2184.844,2184.844,0,0,0,,MIKI PULLEY CO.LTD,2021-10-25,1200,Industrial robot,,
MPTW,3,OUT,StepFlex,HIWIN,A0033,270100,,2021-12-13,SA21C13003,聯軸器,128647100,Couplings,,STF-034SA1-6.35B-8B,Goods,3,PCS,1300,,3900,195,4095,0,,1442.688,36.992,2457.312,2457.312,0,0,0,,MIKI PULLEY CO.LTD,2021-10-25,1200,Industrial robot,,
MPTW,3,OUT,Other CB,楷?,A0047,190900,UT92673691,2021-12-13,SA21C13002,整流器,TW92628,Rectifier,,BEM-24ESN7B-A-20,FG,50,PCS,285,,14250,713,14963,0,,14250,100,0,0,0,0,0,,,2021-12-06,,,,
