MPTW,1,OUT,2021-11-30,A02,210100,Centaflex,2022-03-01,A0030,ACE PILLER,104420100,Element-CF-H-140,8,PCS,25.6,002,5682,Yongjing Tra,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,210100,Centaflex,2022-03-01,A0030,ACE PILLER,104394200,Element-CF-H-050,2,PCS,43,002,2386,Yongjing Tra,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,210100,Centaflex,2022-03-01,A0030,ACE PILLER,104365000,CF-H-050-OB,2,PCS,84,002,4661,Yongjing Tra,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,210100,Centaflex,2022-03-01,A0030,ACE PILLER,104417300,CF-H-140-O1,2,PCS,208.1,002,11547,Yongjing Tra,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,310700,Index Handle,2022-01-19,A0030,ACE PILLER,033251600,SD-53B-80-15-25R,1,PCS,31.3,002,868,singlewell,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,110100,Micro CB,2022-01-13,A0030,ACE PILLER,103197500,102-05-33 24V 10,10,PCS,39.7,002,11015,Baihuang Mot,8000,Trading company
MPTW,1,IN,2021-11-30,A01,190900,Other CB,2021-12-24,A0001,MPJP,128381700,BEM-24ESN7-120N,80,PCS,1234,001,23880,,0,
MPTW,1,IN,2021-11-30,A01,190900,Other CB,2021-12-24,A0001,MPJP,TW93069,BEM-24ESN-A-19,20,PCS,1234,001,5970,,0,
MPTW,1,OUT,2021-11-30,A02,230100,Servoflex SFC,2021-12-09,A0030,ACE PILLER,127730700,SFC-040SA2-10B-14B,1,PCS,439,,439,GALLANT MICR,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,230100,Servoflex SFC,2021-12-03,A0030,ACE PILLER,127754000,SFC-090SA2-35B-35B,2,PCS,1180,,2360,FACTORY AUTO,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,230100,Servoflex SFC,2021-12-03,A0030,ACE PILLER,127739900,SFC-050SA2-18B-24B,4,PCS,594,,2376,JARNG YEONG,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,230100,Servoflex SFC,2021-12-09,A0030,ACE PILLER,TW93111,SFC-040DA2-14BH-18BH,4,PCS,912,,3648,TOYO AUTOMAT,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,230100,Servoflex SFC,2021-12-09,A0030,ACE PILLER,TW93112,SFC-030DA2-12BH-13BH,8,PCS,647,,5176,TOYO AUTOMAT,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,230100,Servoflex SFC,2021-12-09,A0030,ACE PILLER,TW93113,SFC-040DA2-14BH-18B,4,PCS,762,,3048,TOYO AUTOMAT,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,230100,Servoflex SFC,2021-12-09,A0030,ACE PILLER,TW93114,SFC-030DA2-13BH-14BH,8,PCS,647,,5176,TOYO AUTOMAT,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,230100,Servoflex SFC,2021-12-03,A0030,ACE PILLER,127739900,SFC-050SA2-18B-24B,4,PCS,594,,2376,JARNG YEONG,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,230100,Servoflex SFC,2021-12-09,A0030,ACE PILLER,TW91356,SFC-040DA2-9B-18B,4,PCS,612,,2448,INNOLUX CORP,8000,Trading company
MPTW,1,OUT,2021-11-30,A02,230100,Servoflex SFC,2022-01-16,A0052,信毅科技,TW93105,SFC-050SA2-T218,20,PCS,1630,,32600,,0,
