MPHK,3,2021-12-29,2021-12-20,,OUT,NAISMITH-C,8000,122303200,CLUTCH: CS-08-33G 24V 15 JIS,2,USD,87.5,7.753,1356.78,922.6,1301,MPJP,IN,,,
MPHK,3,2021-12-29,2021-12-20,,OUT,NAISMITH-C,8000,122309300,CLUTCH: CS-12-35G 24V R25 JIS A25 JIS,1,USD,193.7,7.753,1501.76,750.54,1301,MPJP,IN,,,
MPHK,3,2021-12-29,2021-12-17,,OUT,CENTAFAR-C,8000,104378700,COUPLING: CF-A-050-O0-1360,50,USD,28.9,7.753,11203.09,8792,2101,MPJP,IN,,,
MPHK,3,2021-12-29,2021-12-17,,OUT,CENTAFAR-C,8000,104378700,COUPLING: CF-A-050-O0-1360,50,USD,28.9,7.753,11203.09,8792,2101,MPJP,IN,,,
MPHK,3,2021-12-29,2021-12-28,,OUT,ELEMATEC-C,8000,125857300,CPG-030-T001A (HUB)ｷsｪ?ｬ?ｫ~,50,USD,1.73,7.753,670.63,205.8,2901,MPTJ,OUT,,,
MPHK,3,2021-12-29,2021-12-28,,OUT,ELEMATEC-C,8000,127147500,BXW-02-10-37,50,USD,41,7.753,15893.65,8024.36,1201,MPTW,OUT,,,
