,MPKR,1,2021-11-26,0000-00-00,OUT,SJ ENNOTECH,1100,0810001127,COUPLING: SFC-020DA2-7B-8B,24,KRW,11300,0,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,SJ ENNOTECH,1100,121608300,COUPLING: SFC-020DA2-8B-10B,36,KRW,11300,1169,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,SJ ENNOTECH,1100,121711000,COUPLING: SFC-020DA2-10B-10B,24,KRW,11300,1169,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,SJ ENNOTECH,1100,121758000,COUPLING: SFC-030DA2-12B-14B,12,KRW,13000,1362,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,SJ ENNOTECH,1100,121608300,COUPLING: SFC-020DA2-8B-10B,36,KRW,11300,1169,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,SJ ENNOTECH,1100,121758000,COUPLING: SFC-030DA2-12B-14B,12,KRW,13000,1362,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,LC TECH,0100,123417400,CLUTCH: 101-10-15G 24V R20DIN A20DIN,1,KRW,236000,6231,01301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,OST TWO,1100,123141000,POSI-LOCK: PSL-D-8,4,KRW,42000,1758,02602,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,OST TWO,1100,123141500,POSI-LOCK: PSL-D-14,6,KRW,52000,2287,02602,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YG TECH,1000,123004100,COUPLING: SFC-080DA2-35B-35B,4,KRW,160000,5052,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YG TECH,1000,123008300,COUPLING: SFC-080SA2-35B-35B,4,KRW,100000,3618,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YG TECH,1000,122890300,COUPLING: ALS-055-R-22B-22B,8,KRW,56000,2050,02202,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YEONAM TECH,1200,127184400,BRAKE: BXH-12-10-A-43,12,KRW,156500,7637,01401,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YEONAM TECH,1200,0810001140,BRAKE: BXH-16-10-A-83,8,KRW,277000,0,01401,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YEONAM TECH,1200,127184400,BRAKE: BXH-12-10-A-43,1,KRW,156500,7637,01401,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YEON IL,1000,121745900,COUPLING: SFC-040DA2-14B-15B,3,KRW,55000,1802,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YEON IL,1000,121913400,COUPLING: SFC-060SA2-24B-25B,3,KRW,75000,0,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YEON IL,1000,127548300,COUPLING: SFC-080SA2-35B-38B,2,KRW,100000,3618,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YEON IL,1000,0810001191,COUPLING: SFC-080SA2-35B-40B,1,KRW,100000,0,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YOUWON,0400,129726100,COUPLING: CF-H-300-O1-T7,60,KRW,650000,28021,02101,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YOUWON,0400,129726100,COUPLING: CF-H-300-O1-T7,120,KRW,650000,28021,02101,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,YOUWON,0400,129726100,COUPLING: CF-H-300-O1-T7,150,KRW,650000,28021,02101,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,LS MECAPION,0100,125814400,BRAKE: BXW-03-10-23,200,KRW,35550,2843,01201,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,LS MECAPION,0100,125814400,BRAKE: BXW-03-10-23,200,KRW,35550,2843,01201,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,LS MECAPION,0100,125814400,BRAKE: BXW-03-10-23,200,KRW,35550,2843,01201,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,UK ROBOTICS,1200,0810000949,BRAKE: BXL-16-10N-060-24V-28D,10,KRW,156000,0,01401,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,UK ROBOTICS,1200,0810000949,BRAKE: BXL-16-10N-060-24V-28D,10,KRW,156000,0,01401,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,UK ROBOTICS,1200,0810000949,BRAKE: BXL-16-10N-060-24V-28D,2,KRW,156000,0,01401,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,KOMATECH,1000,126153200,COUPLING: SFC-080SA2-T144,5,KRW,130000,5317,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,KOMATECH,1000,126090200,COUPLING: SFC-080SA2-T146,20,KRW,72300,4653,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,KOMATECH,1000,127323500,COUPLING: SFC-080SA2-T166,20,KRW,130000,5204,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,KOMATECH,1000,129231800,COUPLING: SFC-080SA2-T234,16,KRW,130000,3902,02301,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,HIGEN MOTOR,0100,0810000658,BRAKE: BXH-10-10-A-67,15,KRW,252000,0,01401,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,HYUNDAI ROBOTICS,1200,#N/A,BRAKE: BXR-050-10LE-A-72,4,KRW,230000,0,#N/A,IN,,,
,MPKR,1,2021-11-26,0000-00-00,OUT,HWACHEON MACHINE,1000,127237000,COUPLING: SFC-055DA2-19B-20B,12,KRW,80000,2522,02301,IN,,,
,MPKR,1,2021-11-26,2021-12-18,OUT,JINWOO COMMERCE,8000,123432900,CLUTCH: CS-10-35G 24V R20DIN A20DIN,2,KRW,261000,7338,01301,IN,,,
,MPKR,1,2021-11-26,2022-03-12,OUT,PT KOREA,8000,104298100,COUPLING: CF-X-008-O0,6,KRW,48000,1354,02101,IN,,,
,MPKR,1,2021-11-26,2022-12-18,OUT,I-MARKET KOREA,8000,#N/A,COUPLING: SFC-050DA2-12BH-20BH,2,KRW,82000,0,#N/A,IN,,,
,MPKR,1,2021-11-26,2021-12-18,OUT,TENERGY,1500,129014900,ETP-BUSH: ETP-E-045-NH,2,KRW,174000,5867,02601,IN,,,
,MPKR,1,2021-11-26,2021-12-25,OUT,SFA,1100,120290100,COUPLING: SFS-05W 19H-19H,3,KRW,105000,5012,02302,IN,,,
,MPKR,1,2021-11-26,2021-12-25,OUT,SFA,1100,112599600,COUPLING: SFS-09W 25H-25H,2,KRW,155000,7444,02302,IN,,,
,MPKR,1,2021-11-26,2021-12-25,OUT,SFA,1100,126691000,COUPLING: SFS-10W 25H-42H,1,KRW,236900,7908,02302,IN,,,
,MPKR,1,2021-11-26,2022-01-15,OUT,DR AXION,1000,125119300,COUPLING: SFF-080SS-35B-35BS-200N,4,KRW,160000,5415,02302,IN,,,
,MPKR,1,2021-11-26,2022-01-15,OUT,DR AXION,1000,0810000787,COUPLING: SFF-090SS-35B-35BS-300N,2,KRW,180000,6312,02302,IN,,,
,MPKR,2,2021-11-26,2021-12-03,OUT,HANSUNG TNI,0400,126921800,COUPLING: CF-A-025-O1-T46,20,KRW,105000,3952,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-03,OUT,HANSUNG TNI,0400,126921800,COUPLING: CF-A-025-O1-T46,30,KRW,105000,3952,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-03,OUT,HANSUNG TNI,0400,126921800,COUPLING: CF-A-025-O1-T46,50,KRW,105000,3952,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-03,OUT,KOMATECH,1000,126090200,COUPLING: SFC-080SA2-T146,20,KRW,72300,4653,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-03,OUT,KOMATECH,1000,127323500,COUPLING: SFC-080SA2-T166,2,KRW,130000,5204,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-29,OUT,GOYEONG TECH,1400,#N/A,Monninghoff brake: 560.12.3.4 (56012-01034),3,KRW,816000,0,#N/A,OUT,,,
,MPKR,2,2021-11-26,2021-12-03,OUT,GOYEONG TECH,1400,#N/A,Monninghoff brake: 560.13.3.4 (56013-06XXX),2,KRW,1381000,0,#N/A,OUT,,,
,MPKR,2,2021-11-26,2021-12-18,OUT,GOYEONG TECH,1400,#N/A,Monninghoff brake: 560.15.3.4 (56015-06XXX),1,KRW,1644000,0,#N/A,OUT,,,
,MPKR,2,2021-11-26,2021-12-01,OUT,PUNGSAN,1500,665237,monninghoff toothclutch 546.32.6.7/313.98.1.0,2,KRW,14600000,0,09202,OUT,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,HUEMIN TECH,1100,0810000873,COUPLING: SFH-190G-T079,20,KRW,1400000,0,02302,IN,,,
,MPKR,2,2021-11-26,0000-00-00,OUT,HUEMIN TECH,1100,0810000873,COUPLING: SFH-190G-T079,29,KRW,1400000,0,02302,IN,,,
,MPKR,2,2021-11-26,0000-00-00,OUT,DAEIL PRECISION,1400,0810000526,BRAKE: BXW-02-10-54,30,KRW,148000,0,01201,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,DONGIL ROLLING,1000,130501300,COUPLING: SFF-120SS-35B-55BM-600N,2,KRW,340000,7834,02302,IN,,,
,MPKR,2,2021-11-26,0000-00-00,OUT,DONGIL ROLLING,1000,810000018,ETP-EXPRESS-60,1,KRW,219000,0,09201,IN,,,
,MPKR,2,2021-11-26,0000-00-00,OUT,SEOSAN,0400,122288300,CLUTCH: 101-16-13G 24V 40JIS,1,KRW,272000,7037,01301,IN,,,
,MPKR,2,2021-11-26,2021-12-17,OUT,SHINIL MARINE,1200,128875200,BRAKE: BXR-02-10LE-A-17,15,KRW,100000,2620,01201,IN,,,
,MPKR,2,2021-11-26,2021-12-17,OUT,SHINIL MARINE,1200,128743800,BRAKE: BXR-015-10LE-006,5,KRW,110000,4383,01201,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,NARA COR,8000,104408500,COUPLING: CF-A-140-O0-1360,1,KRW,232000,4821,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,S TECH,2100,122648200,CB UNIT: 121-08-10G,11,KRW,395000,15623,01302,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,S TECH,2100,122648500,CB UNIT: 121-16-10G,12,KRW,975000,40230,01302,IN,,,
,MPKR,2,2021-11-26,2021-10-29,OUT,KELACO,2300,675715,monninghoff toothclutch 546.21.3.5,3,KRW,1100000,0,09202,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,HOSUNG BEARING,8000,104345000,COUPLING: CF-A-030-O1-1360,60,KRW,138000,4418,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,LS MECAPION,0100,#N/A,BRAKE: BXW-03-10-162,3,KRW,0,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,I-MARKET KOREA,8000,104661500,COUPLING: SFS-09S-22M-25M,8,KRW,160000,7239,02302,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,DAEHAN TECH,9000,#N/A,COUPLING: SFM-120SS-45K-65K-600N-G2.5/20000,4,KRW,390000,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,DAEHAN TECH,9000,#N/A,COUPLING: SFM-120SS-45K-50K-600N-G2.5/20000,4,KRW,390000,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,DAEHAN TECH,9000,130860400,COUPLING: SFM-120SS-45K-45K-600N-G2.5/20000,4,KRW,390000,0,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,DAEHAN TECH,9000,#N/A,COUPLING: SRG-080DS-45K-45K,1,KRW,90000,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,HYEIN,0400,104398600,COUPLING: CF-A-090-O1-1360,4,KRW,265000,8271,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,WONTECH,8000,104482800,COUPLING: CF-A-028-S0-1360,3,KRW,0,1906,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,WONTECH,8000,122291000,BRAKE: 111-16-11G 24V 40JIS,4,KRW,157400,8802,01301,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,WONTECH,8000,104535400,COUPLING: SFS-05W,8,KRW,104800,3144,02302,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,WONTECH,8000,105642600,ETP-BUSH: ETP-A-30,2,KRW,57300,2660,02601,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,WONTECH,8000,122648500,CB UNIT: 121-16-10G,4,KRW,691600,40230,01302,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,WONTECH,8000,122648200,CB UNIT: 121-08-10G,4,KRW,278800,15623,01302,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,WONTECH,8000,103548700,CLUTCH: 546-23-34-NF 24V 30JIS,2,KRW,800000,52277,01501,IN,,,
,MPKR,2,2021-11-26,2022-01-15,OUT,WONTECH,8000,127244100,COUPLING: SFC-040DA2-T144,30,KRW,38000,2555,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,WONTECH,8000,104366400,COUPLING: CF-A-050-OB-1360,30,KRW,56500,3404,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,WONTECH,8000,127843600,BRAKE: BXW-05-10-16,90,KRW,56500,4049,01201,IN,,,
,MPKR,2,2021-11-26,0000-00-00,OUT,LS MECAPION,0100,128327400,BRAKE: BXR-16-10-A-23,50,KRW,273500,18093,01401,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,INNO SPACE,9000,126428900,COUPLING: SFH-190G-55H-55H,3,KRW,2050000,0,02302,IN,,,
,MPKR,2,2021-11-26,2021-12-25,OUT,HDD TECH,9000,#N/A,BRAKE: 111-25-13G 24V,2,KRW,845000,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,HDD TECH,9000,#N/A,BRAKE: 111-25-13G 24V,6,KRW,845000,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,SHINYEONG FOR M,1400,122303700,CLUTCH: CS-10-33G 24V 20JIS,100,KRW,180000,5621,01301,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,SEOLIM AUTOMATION,9000,123426300,BRAKE: 111-20-12G 24V 50DIN,1,KRW,383000,14105,01301,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,SANGDO INT,0400,104433000,COUPLING: CF-A-080-SC-1360,2,KRW,250000,5980,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,SANGDO INT,0400,104367100,COUPLING: CF-A-050-SC-1360,5,KRW,161000,4662,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-25,OUT,MAEIL NEWSPAPER,1600,127273500,CLUTCH: CS-06-35-A-64,2,KRW,205000,7182,01301,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,MAEIL NEWSPAPER,1600,123431900,CLUTCH: CS-08-35G 24V R15DIN A15DIN,3,KRW,230000,8241,01301,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,DOOIN TRADING,8000,105439700,TORQ-TENDER: TT-3X-03-25-40NM,2,KRW,480000,16500,03105,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,#N/A,#N/A,128989000,COUPLING: SFC-060DA2-19B-24K,2,KRW,123000,2673,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,JAEIL OIL,8000,104378700,COUPLING: CF-A-050-O0-1360,5,KRW,64000,2512,02101,IN,,,
,MPKR,2,2021-11-26,2022-01-21,OUT,JAEIL OIL,8000,104408500,COUPLING: CF-A-140-O0-1360,2,KRW,176000,4821,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,JAEIL OIL,8000,104378700,COUPLING: CF-A-050-O0-1360,5,KRW,64000,2512,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,HANMI HEAVY,8000,104408500,COUPLING: CF-A-140-O0-1360,4,KRW,205000,4821,02101,IN,,,
,MPKR,2,2021-11-26,2022-02-11,OUT,HANMI HEAVY,8000,104424100,COUPLING: CF-A-250-O0-1360,3,KRW,565000,11524,02102,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,DNG WITH,1200,103290200,BRAKE: 112-02-11 12V 5,100,KRW,29000,1396,01101,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,SFA,1100,#N/A,COUPLING: SFF-140DS-55K-55K-1000N,4,KRW,515000,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,SFA,1100,#N/A,COUPLING: SFF-140DS-55K-55K-1000N,12,KRW,515000,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,WONTECH,8000,127843600,BRAKE: BXW-05-10-16,30,KRW,56500,4049,01201,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,WONTECH,8000,121911400,COUPLING: SFC-060SA2-15B-19B,50,KRW,32000,2297,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,WONTECH,8000,121835600,COUPLING: SFC-050SA2-15B-19B,80,KRW,26100,1592,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,WONTECH,8000,127229100,COUPLING: STF-019SA1-8B-8B,2,KRW,56000,0,02701,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,WONTECH,8000,127244100,COUPLING: SFC-040DA2-T144,65,KRW,38000,2555,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,WONTECH,8000,121817700,COUPLING: SFC-050SA2-18B-24B,345,KRW,26500,1592,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,WONTECH,8000,130062100,COUPLING: SFC-055SA2-16B-24B,2,KRW,38000,2103,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-20,OUT,WONTECH,8000,127587000,COUPLING: SFC-050SA2-13B-22B,5,KRW,33800,1592,02301,IN,,,
,MPKR,2,2021-11-26,2021-11-19,OUT,WONTECH,8000,121354500,COUPLING: SFC-040DA2-12B-14B,3,KRW,35600,1802,02301,IN,,,
,MPKR,2,2021-11-26,2021-11-19,OUT,WONTECH,8000,130062100,COUPLING: SFC-055SA2-16B-24B,3,KRW,38000,2103,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,WONTECH,8000,#N/A,BRAKE: BXR-040-10LE-132-C11,1,KRW,0,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,SFA,1100,120290100,COUPLING: SFS-05W 19H-19H,16,KRW,105000,5012,02302,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,SFA,1100,104671300,COUPLING: SFS-10W 25H-40H,4,KRW,190000,9880,02302,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,SAMSUNG MECHA,1100,129345300,COUPLING: SFF-120DS-32B-40B-600N,12,KRW,284000,10119,02302,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,SAMSUNG MECHA,1100,128364200,COUPLING: SFF-120DS-55B-55B-600N,12,KRW,284000,10119,02302,IN,,,
,MPKR,2,2021-11-26,2021-12-24,OUT,#N/A,#N/A,#N/A,COUPLING: SFS-08G-C-25H-35H,2,KRW,440000,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,#N/A,#N/A,#N/A,COUPLING: SFF-070DS-25K-25K-100N,1,KRW,275000,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,JAEIL OIL,8000,104408500,COUPLING: CF-A-140-O0-1360,3,KRW,176000,4821,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,I-MARKET KOREA,8000,#N/A,COUPLING: SFC-030DA2-12B-12BH,2,KRW,42000,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,PT KOREA,8000,125211900,COUPLING: MM-20K-S 15H-19H,2,KRW,236000,9573,02502,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,#N/A,#N/A,#N/A,SPEED DRIVE: P-218-C-N 28MM,1,KRW,465000,0,#N/A,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,#N/A,#N/A,110148000,COUPLING: CHP-26 13-13,6,KRW,34000,0,02903,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,KR IND,8000,104534600,COUPLING: SFS-05S,1,KRW,81000,1518,02302,IN,,,
,MPKR,2,2021-11-26,2022-01-07,OUT,#N/A,#N/A,108922900,COUPLING: NSS 13.9.14,2,KRW,1080000,40519,02902,IN,,,
,MPKR,2,2021-11-26,2022-01-21,OUT,KEUMA,8000,130228800,COUPLING: SFC-060DA2-20B-24K,2,KRW,86500,2638,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,HANWHA,1200,121437500,COUPLING: SFC-030DA2-10B-14B,1,KRW,23250,1362,02301,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,#N/A,#N/A,122289600,CLUTCH: 101-10-15G 24V R20JIS A20JIS,1,KRW,236000,6830,01301,IN,,,
,MPKR,2,2021-11-26,2022-01-09,OUT,ROBOT AND DESIGN,1200,127699400,COUPLING: STF-039SA1-15B-19B,54,KRW,63000,3002,02701,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,SHINHAN FA SYSTEM,1900,110145100,SPEED DRIVE: AP-124-MA-15,2,KRW,220000,8529,03101,IN,,,
,MPKR,2,2021-11-26,2021-12-17,OUT,SHINHAN FA SYSTEM,1900,100023300,SPEED DRIVE: P-124-MA-15,2,KRW,180000,4990,03101,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,CHARM MED,1400,122300600,BRAKE: 111-16-13G 24V,20,KRW,185000,9313,01301,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,PT KOREA,8000,024007300,COUPLING PART: ELEMENT-CF-B-185-H,2,KRW,80000,5994,02101,IN,,,
,MPKR,2,2021-11-26,2021-12-10,OUT,#N/A,#N/A,#N/A,COUPLING: SFF-070DS-25K-25K-100N,1,KRW,275000,0,#N/A,IN,,,
