MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673701,2021-12-22,SA21C22001,聯軸器,TW93123,Couplings,WELLSUN PRECISION TECHNOLOGY CORP.,ALS-065ARN-35BHA-35BHA,FG,1,PCS,906,,906,45,951,0,新竹物流319-442-8672,906,100,0,0,0,0,0,X0108,,2021-12-15,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673702,2021-12-22,SA21C22002,聯軸器,TW90771,Couplings,CHENG SHIN RUBBER IND. CO. LTD.,ALS-040-Y-15H-16H,FG,12,PCS,1084,,13008,650,13658,0,NO.5,13008,100,0,0,0,0,0,X0158,,2021-12-07,8000,Trading company,0900,Gum、Plastic processing
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673702,2021-12-22,SA21C22002,聯軸器,TW92178,Couplings,MACTECH CORPORATION,ALS-055ARN-12BHA-24BHA,FG,8,PCS,736,,5888,294,6182,0,NO.5,2451.027,41.6274966,3436.973,3436.973,0,0,0,X0128,,2021-11-16,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673702,2021-12-22,SA21C22002,聯軸器,TW92728,Couplings,hanky,ALS-055ARN-14BHA-20BHA,FG,4,PCS,736,,2944,147,3091,0,NO.1,1225.513,41.62747962,1718.487,1718.487,0,0,0,X0771,,2021-11-24,8000,Trading company,,
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673702,2021-12-22,SA21C22002,聯軸器,TW91693,Couplings,TA LIANG TECHNOLOGY CO. LTD.,ALS-055ARN-17BHA-22BHA,FG,2,PCS,715,,1430,71,1501,0,NO.1,570.757,39.91307692,859.243,859.243,0,0,0,X0124,,2021-11-16,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673702,2021-12-22,SA21C22002,聯軸器,TW92727,Couplings,hanky,ALS-055ARN-18BHA-20BHA,FG,4,PCS,736,,2944,147,3091,0,NO.1,1225.514,41.62751359,1718.486,1718.486,0,0,0,X0771,,2021-11-24,8000,Trading company,,
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673702,2021-12-22,SA21C22002,聯軸器,TW91976,Couplings,MACTECH CORPORATION,ALS-055ARN-20BHA-24BHA,FG,8,PCS,736,,5888,294,6182,0,NO.5,2451.026,41.62747962,3436.974,3436.974,0,0,0,X0128,,2021-11-16,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673702,2021-12-22,SA21C22002,聯軸器,TW93122,Couplings,ProLogium Technology,ALS-065ABN-30BHA-30BHA,FG,4,PCS,906,,3624,181,3805,0,NO.1,1263.273,34.85852649,2360.727,2360.727,0,0,0,X0906,,2021-12-10,8000,Trading company,,
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673702,2021-12-22,SA21C22002,聯軸器,TW93099,Couplings,ProLogium Technology,ALS-065ABN-30BHA-32BHA,FG,8,PCS,906,,7248,362,7610,0,NO.1,2715.156,37.46076159,4532.844,4532.844,0,0,0,X0906,,2021-12-10,8000,Trading company,,
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673702,2021-12-22,SA21C22002,聯軸器,TW90271,Couplings,TA LIANG TECHNOLOGY CO. LTD.,ALS-065ARN-25BHA-28BHA,FG,20,PCS,730,,14600,730,15330,0,NO.2,3703.385,25.36565068,10896.615,10896.615,0,0,0,X0124,,2021-11-16,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673702,2021-12-22,SA21C22002,聯軸器,TW93121,Couplings,ProLogium Technology,ALS-065ARN-28BHA-32BHA,FG,4,PCS,906,,3624,181,3805,0,NO.1,1444.676,39.86412804,2179.324,2179.324,0,0,0,X0906,,2021-12-10,8000,Trading company,,
MPTW,3,OUT,ALS-AL,ACE PILLER,A0030,220201,UT92673702,2021-12-22,SA21C22002,聯軸器,TW93109,Couplings,SHENQ FANG YUAN TECHNOLOGY CO. LTD.,ALS-080ARN-30BHA-32BHA,FG,1,PCS,1339,,1339,67,1406,0,NO.1,390.906,29.19387603,948.094,948.094,0,0,0,X0125,,2021-11-23,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127714100,Couplings,KUAN HSU INC.,SFC-010DA2-4.76B-6.35B,FG,10,PCS,392,,3920,196,4116,0,NO.5,3920,100,0,0,0,0,0,X0269,,2021-12-13,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,TW90020,Couplings,TONG-TAI MACHINE & TOOL CO. LTD.,SFC-010DA2-6B-7B,FG,2,PCS,392,,784,40,824,0,NO.5,784,100,0,0,0,0,0,X0047,,2021-12-17,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127707700,Couplings,YOU SHUN INTERNATIONAL CO. LTD,SFC-010DA2-6B-8B,FG,15,PCS,392,,5880,294,6174,0,NO.4,4148.088,70.54571429,1731.912,1731.912,0,0,0,X0825,,2021-11-05,8000,Trading company,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127715000,Couplings,DETZO CO. LTD,SFC-010DA2-8B-8B,FG,2,PCS,392,,784,39,823,0,NO.5,784,100,0,0,0,0,0,X0224,,2021-12-17,8000,Trading company,9000,The others
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127717100,Couplings,KINSUS INTERCONNECT TECHNOLOGY CORP,SFC-020DA2-8B-10B,FG,2,PCS,390,,780,39,819,0,NO.5,780,100,0,0,0,0,0,X1226,,2021-12-02,8000,Trading company,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127718400,Couplings,MPI CORPORATION,SFC-020SA2-6.35B-8B,FG,4,PCS,293,,1172,59,1231,0,NO.5,1172,100,0,0,0,0,0,X0196,,2021-12-15,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127718400,Couplings,MPI CORPORATION,SFC-020SA2-6.35B-8B,FG,5,PCS,293,,1465,73,1538,0,NO.5,1465,100,0,0,0,0,0,X0196,,2021-12-15,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127718500,Couplings,AVEREX AUTOMATION COMPANY LTD,SFC-020SA2-6B-10B,FG,2,PCS,293,,586,29,615,0,NO.5,586,100,0,0,0,0,0,X0072,,2021-12-15,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127719100,Couplings,CHUN I TECHNOLOGY CO. LTD.,SFC-020SA2-8B-10B,FG,3,PCS,293,,879,44,923,0,NO.5,879,100,0,0,0,0,0,X0121,,2021-12-17,8000,Trading company,8000,Trading company
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127719200,Couplings,EVEST CORPORATION,SFC-020SA2-8B-8B,FG,10,PCS,293,,2930,146,3076,0,NO.5,2930,100,0,0,0,0,0,X0142,,2021-12-08,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127722900,Couplings,TOYO AUTOMATION CO. LTD.,SFC-030SA2-8B-10B,FG,45,PCS,264,,11880,594,12474,0,NO.6,11880,100,0,0,0,0,0,X0100,,2021-12-15,8000,Trading company,1200,Industrial robot
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127728000,Couplings,EVEST CORPORATION,SFC-040DA2-10B-14B,FG,3,PCS,612,,1836,92,1928,0,NO.2,1836,100,0,0,0,0,0,X0142,,2021-12-08,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127728800,Couplings,KAI HUNG MACHINERY CO. LTD,SFC-040DA2-12B-19B,FG,60,PCS,612,,36720,1836,38556,0,NO.5*4/NO.6*56,36720,100,0,0,0,0,0,X0112,,2021-06-24,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127729300,Couplings,Ray Feng Machine,SFC-040DA2-14B-19B,FG,20,PCS,612,,12240,612,12852,0,NO.2*4/NO.5*16,12240,100,0,0,0,0,0,X0246,,2021-12-16,8000,Trading company,9900,Unknown
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127730700,Couplings,GALLANT MICRO. MACHINING CO. LTD,SFC-040SA2-10B-14B,FG,2,PCS,439,,878,44,922,0,NO.4,603.039,68.6832574,274.961,274.961,0,0,0,X0165,,2021-11-09,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,TW91455,Couplings,Li Peng Precise Machinery Co Ltd,SFC-040SA2-12BH-19BH,FG,5,PCS,595,,2975,149,3124,0,NO.2,2975,100,0,0,0,0,0,X1153,,2021-12-16,8000,Trading company,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,TW91455,Couplings,TOYO AUTOMATION CO. LTD.,SFC-040SA2-12BH-19BH,FG,3,PCS,739,,2217,111,2328,0,NO.2,2217,100,0,0,0,0,0,X0100,,2021-12-15,8000,Trading company,1200,Industrial robot
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,TW91062,Couplings,KAI HUNG MACHINERY CO. LTD,SFC-040SA2-14B-17B,FG,35,PCS,439,,15365,768,16133,0,NO.6,15365,100,0,0,0,0,0,X0112,,2021-06-24,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127733200,Couplings,EVEST CORPORATION,SFC-050DA2-12B-19B,FG,1,PCS,891,,891,45,936,0,NO.2,891,100,0,0,0,0,0,X0142,,2021-12-08,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,TW90180,Couplings,YEOW LONG Technology developing Co. Ltd.,SFC-050DA2-19B-22B,FG,1,PCS,891,,891,45,936,0,NO.1,891,100,0,0,0,0,0,X1253,,2021-12-17,8000,Trading company,,
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,TW92185,Couplings,JUN HOW PRECISION CO. LTD.,SFC-050DA2-24BH-25BH,FG,1,PCS,1191,,1191,60,1251,0,NO.1,1191,100,0,0,0,0,0,X0136,,2021-12-16,8000,Trading company,1100,Semiconductor making equipment
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127742100,Couplings,WELE MECHATRONIC CO. LTD,SFC-060DA2-20B-24B,FG,5,PCS,1007,,5035,252,5287,0,NO.2,5035,100,0,0,0,0,0,X0054,,2021-12-15,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127745200,Couplings,Jiafeng Precision Industry Co. Ltd.,SFC-060SA2-20B-24B,FG,2,PCS,794,,1588,79,1667,0,NO.2,1588,100,0,0,0,0,0,X0144,,2021-12-15,8000,Trading company,1900,Packaging machinery
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127745200,Couplings,LEADWELL CNC MACHINES MFG. CORP.,SFC-060SA2-20B-24B,FG,3,PCS,794,,2382,119,2501,0,NO.2,2382,100,0,0,0,0,0,X0134,,2021-12-16,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,TW91977,Couplings,Jiafeng Precision Industry Co. Ltd.,SFC-060SA2-20B-35B,FG,4,PCS,794,,3176,159,3335,0,NO.2,3176,100,0,0,0,0,0,X0144,,2021-12-15,8000,Trading company,1900,Packaging machinery
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127746800,Couplings,WELE MECHATRONIC CO. LTD,SFC-080DA2-20B-24B,FG,6,PCS,1117,,6702,335,7037,0,NO.3,6702,100,0,0,0,0,0,X0054,,2021-12-15,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127747600,Couplings,WELE MECHATRONIC CO. LTD,SFC-080DA2-24B-25B,FG,2,PCS,1117,,2234,112,2346,0,NO.3,2234,100,0,0,0,0,0,X0054,,2021-12-15,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127747600,Couplings,WELE MECHATRONIC CO. LTD,SFC-080DA2-24B-25B,FG,3,PCS,1117,,3351,168,3519,0,NO.3,3351,100,0,0,0,0,0,X0054,,2021-12-15,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127747600,Couplings,LEADWELL CNC MACHINES MFG. CORP.,SFC-080DA2-24B-25B,FG,5,PCS,1117,,5585,279,5864,0,NO.3,5585,100,0,0,0,0,0,X0134,,2021-12-16,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127748500,Couplings,LEADWELL CNC MACHINES MFG. CORP.,SFC-080DA2-30B-32B,FG,1,PCS,1117,,1117,56,1173,0,NO.3,1117,100,0,0,0,0,0,X0134,,2021-12-16,8000,Trading company,1000,Machine tool
MPTW,3,OUT,Servoflex SFC,ACE PILLER,A0030,230100,UT92673702,2021-12-22,SA21C22002,聯軸器,127749500,Couplings,WELE MECHATRONIC CO. LTD,SFC-080SA2-20B-35B,FG,5,PCS,807,,4035,202,4237,0,NO.4,4035,100,0,0,0,0,0,X0054,,2021-12-15,8000,Trading company,1000,Machine tool
