MPSH,1,20211223,20220215,OUT,TIANJIN AOXIANG,8000,128749700,BXR-035-10LE-062,500,RMB,257,,1201,MPJP,IN,北京思灵机器人,1520,1
MPSH,1,20211223,20220215,OUT,TIANJIN AOXIANG,8000,128740200,BXR-040-10LE-132,500,RMB,253,,1201,MPJP,IN,北京思灵机器人,1520,2
MPSH,1,20211223,20211227,OUT,BITPASS,8000,126744800,SFC-040SA2-14B-20B,5,RMB,53,,2301,MPTJ,OUT,昆山杰士德,1190,3
MPSH,1,20211223,20211227,OUT,BITPASS,8000,126744800,SFC-040SA2-14B-20B,5,RMB,53,,2301,MPTJ,OUT,昆山杰士德,1190,4
MPSH,1,20211223,20211231,OUT,BITPASS,8000,121727700,SFC-035SA2-8B-14B,20,RMB,48,,2301,MPTJ,OUT,昆山杰士德,1190,5
MPSH,1,20211223,20220104,OUT,BITPASS,8000,123429800,CS-08-33G 24V 15DIN,20,RMB,337,,1301,MPTJ,OUT,上海仕泽,9004,6
MPSH,1,20211223,20220104,OUT,BITPASS,8000,122998100,SFC-080DA2-20B-35B,1,RMB,333,,2301,MPTJ,OUT,江苏亚威,1090,7
MPSH,1,20211223,20220104,OUT,BITPASS,8000,,SFC-050DA2-15BH-24KH,1,RMB,441,,2301,MPTJ,OUT,江苏亚威,1090,8
MPSH,1,20211223,20220325,OUT,BITPASS,8000,,SFF-120DS-40KK-65KJ-600N,5,RMB,1465,,2302,MPJP,IN,上海东富龙,1820,9
MPSH,1,20211223,20220107,OUT,BITPASS,8000,,BXL-08-10N-004-24V-14,1,RMB,217,,1401,MPTJ,OUT,北京北一,9099,10
MPSH,1,20211223,20220105,OUT,BITPASS,8000,123143100,PSL-D-40,28,RMB,521,,2602,MPTJ,OUT,安徽大华,1140,11
MPSH,1,20211223,20220104,OUT,BITPASS,8000,,AK-216-MAT-28N,1,RMB,637,,3101,MPTJ,OUT,上海联泰,1190,12
MPSH,1,20211223,20211224,OUT,BITPASS,8000,121792200,SFC-040SA2-16B-17B,1,RMB,118,,2301,MPTJ,OUT,上海天沐,1510,13
MPSH,1,20211223,20220304,OUT,DAIDO-ROBOT,8000,,SFC-060SA2-12B-25BH,6,RMB,351,,2301,MPTJ,OUT,浙江芯晖,1140,14
MPSH,1,20211223,20220304,OUT,DAIDO-ROBOT,8000,,SFC-060SA2-24BH-25B,18,RMB,351,,2301,MPTJ,OUT,浙江芯晖,1140,15
MPSH,1,20211223,20211231,OUT,NICHIDEN,8000,121436900,SFC-030SA2-8B-8B,1,RMB,113,,2301,MPTJ,OUT,TOWA半导体,1190,16
MPSH,1,20211223,20220106,OUT,TIANJIN AOXIANG,8000,100044000,AP-98-MA-14,1,RMB,274,,3101,MPTJ,OUT,北京纽朗,1910,17
MPSH,1,20211223,20220106,OUT,TIANJIN AOXIANG,8000,100021300,P-124-MA-18,1,RMB,271,,3101,MPTJ,OUT,北京纽朗,1910,18
MPSH,1,20211223,20220106,OUT,TIANJIN AOXIANG,8000,100013400,P-86-MA-14,1,RMB,157,,3101,MPTJ,OUT,北京纽朗,1910,19
MPSH,1,20211223,20220106,OUT,TIANJIN AOXIANG,8000,,BXL-10-10N-015-24V-20,6,RMB,309,,1401,MPTJ,OUT,力姆泰克,0330,20
MPSH,1,20211223,20220106,OUT,MISUMI,8000,121851600,SFC-050SA2-16B-16B,4,RMB,168.38,,2301,MPTJ,OUT,米思米,8020,21
MPSH,1,20211223,20220110,OUT,MISUMI,8000,121426000,SFC-050DA2-15B-19B,1,RMB,225.64,,2301,MPTJ,OUT,米思米,8020,22
MPSH,1,20211223,20220126,OUT,MISUMI,8000,121843200,SFC-040SA2-14B-19B,10,RMB,121.37,,2301,MPTJ,OUT,米思米,8020,23
MPSH,1,20211223,20220208,OUT,MISUMI,8000,123826900,SFC-020DA2-6B-9.525B,2,RMB,121.37,,2301,MPTJ,OUT,米思米,8020,24
MPSH,1,20211223,20220105,OUT,ACE,8000,,AK-124-MAT-14K,5,RMB,274,,3101,MPTJ,OUT,,,25
MPSH,1,20211223,20220105,OUT,ACE,8000,,PE-124-MAT-15K,5,RMB,215,,3101,MPTJ,OUT,,,26
MPSH,1,20211223,20220105,OUT,ACE,8000,122769000,ALS-055-R,27,RMB,84,,2202,MPTJ,OUT,,,27
MPSH,1,20211223,20220105,OUT,ACE,8000,121776100,SFC-010DA2-5B-8B,50,RMB,93,,2301,MPTJ,OUT,上海天旋,1190,28
MPSH,1,20211223,20220105,OUT,ACE,8000,,CS-08-33N 24V 15DIN,1,RMB,222,,1301,MPTJ,OUT,,,29
MPSH,1,20211223,20220105,OUT,ACE,8000,,111-08-11N 24V 15DIN,1,RMB,140,,1301,MPTJ,OUT,,,30
MPSH,1,20211223,20220105,OUT,ACE,8000,,111-12-11N 24V 25DIN,1,RMB,247,,1301,MPTJ,OUT,,,31
MPSH,1,20211223,20220105,OUT,ACE,8000,,CS-12-33N 24V 25DIN,1,RMB,344,,1301,MPTJ,OUT,,,32
MPSH,1,20211223,20220105,OUT,ACE,8000,,SFC-050DA2-T348,100,RMB,218,,2301,MPTJ,OUT,立达常州纺织,2310,33
MPSH,1,20211223,20220105,OUT,ACE,8000,,SFC-080SA2-T224,10,RMB,231,,2301,MPTJ,OUT,杭州友佳,1010,34
MPSH,1,20211223,20220105,OUT,ACE,8000,,SFC-080DA2-T090,54,RMB,262,,2301,MPTJ,OUT,杭州友佳,1010,35
MPSH,1,20211223,20220105,OUT,ACE,8000,123020900,SFC-090SA2-35B-35B,1,RMB,246,,2301,MPTJ,OUT,杭州友佳,1010,36
MPSH,1,20211223,20220105,OUT,ACE,8000,,SFC-080SA2-T222,50,RMB,197,,2301,MPTJ,OUT,杭州友佳,1010,37
MPSH,1,20211223,20220105,OUT,ACE,8000,,SFC-080DA2-T088,50,RMB,225,,2301,MPTJ,OUT,杭州友佳,1010,38
MPSH,1,20211223,20220204,OUT,ACE,8000,122646200,125-06-12G,10,RMB,1178,,1302,MPJP,IN,北京佳源凯瑞,1010,39
MPSH,1,20211223,20220105,OUT,ACE,8000,123141000,PSL-D-8,12,RMB,152,,2602,MPTJ,OUT,,,40
MPSH,1,20211223,20220105,OUT,ACE,8000,,ALS-080ARN-35BHA-40BHA,20,RMB,227,,2202,MPTJ,OUT,,,41
MPSH,1,20211223,20220105,OUT,ACE,8000,,ALS-080ARN-38BHA-40BHA,10,RMB,227,,2202,MPTJ,OUT,,,42
MPSH,1,20211223,20220105,OUT,ACE,8000,,ALS-040ARN-14BHA-15BHA,6,RMB,71,,2202,MPTJ,OUT,,,43
MPSH,1,20211223,20220105,OUT,ACE,8000,,AK-185-MAT-28N,10,RMB,470,,3101,MPTJ,OUT,,,44
MPSH,1,20211223,20220105,OUT,ACE,8000,121766200,SFC-050DA2-24B-24B,10,RMB,225,,2301,MPTJ,OUT,,,45
MPSH,1,20211223,20220105,OUT,ACE,8000,,P-106-MA-19（28KG弹簧）,42,RMB,150,,3101,MPTJ,OUT,上海焱德,1810,46
MPSH,1,20211223,20220105,OUT,ACE,8000,,PE-155-MAT-20H,20,RMB,245,,3101,MPTJ,OUT,绍武振达,9003,47
MPSH,1,20211223,20220218,OUT,BITPASS,8000,105025400,TT-1X-01-12-12-3NM,3,RMB,703,,3105,MPJP,IN,上海谙邦,1190,48
MPSH,1,20211223,20211229,OUT,BITPASS,8000,,SFC-050DA2-19B-30B,150,RMB,101,,2301,MPTJ,OUT,苏州赛腾,1590,49
