Code,Group,Date,Invoice Date,ETD,ANA-4,Customer Code,Customer Group4(Industry Code)(Sub-Ledger),Item Code,Item Name,Qty,Currency,Price.,Exchange Rate,Amount (Transaction) (HKD),Cost(HKD),Group 5(Item),ANA-2,Location,Spec. Customer (Transaction),Industry Code (Transaction),
MPHK,1,20220113,,20220228,OUT,SINGHUAT-C,8000,104694500,SFS-10S-35M-35M,6,USD,88.7000 ,7.8000000 ,"4,151.16 ",,2302,MPJP,IN,OKAMOTO_SG,1000,
