Code,Group,Sales Order Date,Download Date,ETD,ANA-4,Customer Code,Customer Group4(Industry Code)(Sub-Ledger),Item Code,Item Name,Qty,Currency,Price.,Exchange Rate,Amount (Transaction) (HKD),Cost(HKD),Group 5(Item),ANA-2,Location,Spec. Customer (Transaction),Industry Code (Transaction),
MPHK,2,20211203,20211230,20220107,OUT,HIMALAYA-C,8000,100071200,"AK-125-AN-19N
old description (AK-125-A-N-19)",2,USD,106.4000 ,7.7530000 ,"1,649.84 ",,3101,MPJP,IN,,,
MPHK,2,20211203,20211230,20220107,OUT,HIMALAYA-C,8000,105641200,ETP-A-25,4,USD,38.9000 ,7.7530000 ,"1,206.37 ",,2601,MPJP,IN,,,
MPHK,2,20211203,20211230,20220107,OUT,HIMALAYA-C,8000,122646600,125-16-12G,2,USD,549.8000 ,7.7530000 ,"8,525.20 ",,1302,MPJP,IN,,,
MPHK,2,20211203,20211230,20220107,OUT,HIMALAYA-C,8000,103539500,546-15-34-LS 24V20 JIS,10,USD,384.1000 ,7.7530000 ,"29,779.27 ",,1501,MPJP,IN,INDOFOOD,1800,
MPHK,2,20211203,20211230,20220107,OUT,HIMALAYA-C,8000,103537800,546-15-34-RS 24V20 JIS,10,USD,384.1000 ,7.7530000 ,"29,779.27 ",,1501,MPJP,IN,INDOFOOD,1800,
MPHK,2,20211207,20211230,20220103,OUT,HIMALAYA-C,8000,911299602,P-164-MA-24 With Adapter,2,USD,113.6000 ,7.7530000 ,"1,761.48 ",,3101,MPTJ,OUT,,,
MPHK,2,20211207,20211230,20220325,OUT,ELEMATEC-C,8000,126455400,BXW-02-10MP-90V,60,USD,24.0000 ,7.7530000 ,"11,164.32 ",,1201,MPTW,OUT,,,
MPHK,2,20211207,20211230,20220325,OUT,ELEMATEC-C,8000,126455600,BXW-03-10MP-90V,60,USD,24.9000 ,7.7530000 ,"11,582.98 ",,1201,MPTW,OUT,,,
MPHK,2,20211207,20211230,20211227,OUT,TDS-C,8000,800000787,BXW-05-10-55,4,USD,147.6000 ,7.7530000 ,"4,577.37 ",,1201,MPKR,OUT,,,
MPHK,2,20211208,20211230,20220107,OUT,HIMALAYA-C,8000,103538100,546-15-34-RS 24V25 JIS,3,USD,435.1000 ,7.7530000 ,"10,119.99 ",,1501,MPJP,IN,,,
MPHK,2,20211208,20211230,20211222,OUT,ELSHIN-C,8000,123483600,TT-2X-03-19H-5NM-P,1,USD,137.0000 ,7.7530000 ,"1,062.16 ",,3105,MPJP,IN,,,
MPHK,2,20211209,20211230,20220221,OUT,HIMALAYA-C,8000,131162800,BXH-10-10-A-91,2,USD,91.0000 ,7.7530000 ,"1,411.05 ",,1401,MPJP,IN,,,
MPHK,2,20211210,20211230,20220113,OUT,SINGHUAT-C,8000,104951800,MM-28K,4,USD,106.4000 ,7.7530000 ,"3,299.68 ",,2502,MPJP,IN,,,
MPHK,2,20211210,20211230,20220113,OUT,SINGHUAT-C,8000,111590200,CLUTCH ARMATURE TY-1 125-16-12-A-25,5,USD,63.0000 ,7.7530000 ,"2,442.20 ",,1302,MPJP,IN,,,
MPHK,2,20211210,20211230,20220113,OUT,SINGHUAT-C,8000,028019000,3085M 6-5,4,USD,44.0000 ,7.7530000 ,"1,364.53 ",,2501,MPJP,IN,,,
MPHK,2,20211210,20211230,20220113,OUT,SINGHUAT-C,8000,033000100,SD-53B-12R,50,USD,12.9000 ,7.7530000 ,"5,000.69 ",,3107,MPJP,IN,THAISIANG,9000,
MPHK,2,20211210,20211230,20220113,OUT,SINGHUAT-C,8000,121899900,BXL-08-10G 24V 14DIN,4,USD,44.7000 ,7.7530000 ,"1,386.24 ",,1401,MPJP,IN,,,
MPHK,2,20211210,20211230,20220113,OUT,SINGHUAT-C,8000,123909800,BXW-03-10S-24V-8,20,USD,21.1000 ,7.7530000 ,"3,271.77 ",,1201,MPJP,IN,TRI_EQUIPMENT(M),8000,
MPHK,2,20211210,20211230,20220113,OUT,SINGHUAT-C,8000,121519100,BXW-04-10H-24V-10,30,USD,23.0000 ,7.7530000 ,"5,349.57 ",,1201,MPJP,IN,,,
MPHK,2,20211210,20211230,20220113,OUT,SINGHUAT-C,8000,104178500,AL-035,10,USD,2.7000 ,7.7530000 ,209.33 ,,2201,MPJP,IN,,,
MPHK,2,20211210,20211230,20220113,OUT,SINGHUAT-C,8000,071084200,AL-100,10,USD,14.8000 ,7.7530000 ,"1,147.44 ",,2201,MPJP,IN,,,
MPHK,2,20211210,20211230,20220107,OUT,SINGHUAT-C,8000,122303700,CS-10-33G 24V 20 JIS,6,USD,49.1000 ,7.7530000 ,"2,284.03 ",,1301,MPTJ,OUT,,,
MPHK,2,20211210,20211230,20220107,OUT,SINGHUAT-C,8000,122295600,111-12-12G 24V 30 JIS,4,USD,47.5000 ,7.7530000 ,"1,473.07 ",,1301,MPTJ,OUT,,,
MPHK,2,20211210,20211230,20220107,OUT,SINGHUAT-C,8000,122289500,101-08-15G 24V R15JIS A15JIS,5,USD,48.4000 ,7.7530000 ,"1,876.23 ",,1301,MPTJ,OUT,,,
MPHK,2,20211210,20211230,20220107,OUT,SINGHUAT-C,8000,122287900,101-12-13G 24V 25 JIS,3,USD,50.1000 ,7.7530000 ,"1,165.28 ",,1301,MPTJ,OUT,,,
MPHK,2,20211210,20211230,20220107,OUT,SINGHUAT-C,8000,910028418,AK-140-MAT-24N,2,USD,52.7000 ,7.7530000 ,817.17 ,,3101,MPTJ,OUT,,,
MPHK,2,20211210,20211230,20220107,OUT,SINGHUAT-C,8000,910028601,AK-185-MAT-28N,4,USD,77.3000 ,7.7530000 ,"2,397.23 ",,3101,MPTJ,OUT,,,
MPHK,2,20211210,20211230,20220107,OUT,SINGHUAT-C,8000,100041900,AP-86-MA-11 With Adapter,3,USD,45.0000 ,7.7530000 ,"1,046.66 ",,3101,MPTJ,OUT,,,
MPHK,2,20211210,20211230,20220107,OUT,SINGHUAT-C,8000,100044000,AP-98-MA-14 With Adapter,3,USD,48.1000 ,7.7530000 ,"1,118.76 ",,3101,MPTJ,OUT,,,
MPHK,2,20211210,20211230,20220107,OUT,SINGHUAT-C,8000,100016400,P-98-MA-15 With Adapter,1,USD,35.2000 ,7.7530000 ,272.91 ,,3101,MPTJ,OUT,,,
MPHK,2,20211210,20211230,20220107,OUT,SINGHUAT-C,8000,911708613,PE-155-MAT-18H,5,USD,55.1000 ,7.7530000 ,"2,135.95 ",,3101,MPTJ,OUT,,,
MPHK,2,20211210,20211230,20220106,OUT,HIMALAYA-C,8000,121843200,SFC-040SA2-14B-19B,1,USD,20.6000 ,7.7530000 ,159.71 ,,2301,MPJP,IN,,,
MPHK,2,20211210,20211230,20220106,OUT,HIMALAYA-C,8000,123172000,ALS-040-Y-EL,3,USD,1.8000 ,7.7530000 ,41.87 ,,2202,MPJP,IN,,,
MPHK,2,20211210,20211230,20220106,OUT,HIMALAYA-C,8000,123102400,ALS-040-R-EL,3,USD,1.8000 ,7.7530000 ,41.87 ,,2202,MPJP,IN,,,
MPHK,2,20211210,20211230,20220114,OUT,HIMALAYA-C,8000,103629900,125-20-12-A-11,3,USD,"1,169.6000 ",7.7530000 ,"27,203.73 ",,1302,MPJP,IN,,,
MPHK,2,20211214,20211230,20220103,OUT,HIMALAYA-C,8000,123150500,PSL-K-16,3,USD,10.3000 ,7.7530000 ,239.57 ,,2602,MPTJ,OUT,,,
MPHK,2,20211214,20211230,20220103,OUT,HIMALAYA-C,8000,123151200,PSL-K-22,2,USD,13.4000 ,7.7530000 ,207.78 ,,2602,MPTJ,OUT,,,
MPHK,2,20211214,20211230,20220106,OUT,HIMALAYA-C,8000,028021400,ARM-075 6-6,10,USD,13.9000 ,7.7530000 ,"1,077.67 ",,2501,MPJP,IN,,,
MPHK,2,20211215,20211230,20220125,OUT,SANKYO-C,0100,126959200,ROTOR HUB SET BXW-03-10-45,300,USD,3.4000 ,7.7530000 ,"7,908.06 ",,1201,MPJP,IN,,,
MPHK,2,20211215,20211230,20220125,OUT,SANKYO-C,0100,126959200,ROTOR HUB SET BXW-03-10-45,300,USD,3.4000 ,7.7530000 ,"7,908.06 ",,1201,MPJP,IN,,,
MPHK,2,20211215,20211230,20220125,OUT,SANKYO-C,0100,126970400,BXW-03-10-43,600,USD,23.0000 ,7.7530000 ,"106,991.40 ",,1201,MPJP,IN,,,
MPHK,2,20211216,20211230,20220721,OUT,SINGHUAT-C,8000,131481000,BXR-12-20-A-68 (previous BXR-12-20-A-61),25,USD,150.0000 ,7.7530000 ,"29,073.75 ",,1401,MPJP,IN,PLEXUS,1800,
MPHK,2,20211216,20211230,20221024,OUT,SINGHUAT-C,8000,131481000,BXR-12-20-A-68 (previous BXR-12-20-A-61),25,USD,150.0000 ,7.7530000 ,"29,073.75 ",,1401,MPJP,IN,PLEXUS,1800,
MPHK,2,20211217,20211230,20220106,OUT,HIMALAYA-C,8000,104948600,MM-14K,10,USD,41.4000 ,7.7530000 ,"3,209.74 ",,2502,MPJP,IN,PT.KARYA,0900,
MPHK,2,20211220,20211230,20220802,OUT,ELEMATEC-C,8000,125857600,"CPG-030-T001B (SLIDER)
(DWG: GT-KCP-G473)","20,000",USD,0.8200 ,7.7530000 ,"127,149.20 ",,2901,MPTJ,OUT,,,
MPHK,2,20211220,20211230,20220906,OUT,ELEMATEC-C,8000,125857600,"CPG-030-T001B (SLIDER)
(DWG: GT-KCP-G473)","30,000",USD,0.8200 ,7.7530000 ,"190,723.80 ",,2901,MPTJ,OUT,,,
MPHK,2,20211220,20211230,20221011,OUT,ELEMATEC-C,8000,125857600,"CPG-030-T001B (SLIDER)
(DWG: GT-KCP-G473)","20,000",USD,0.8200 ,7.7530000 ,"127,149.20 ",,2901,MPTJ,OUT,,,
MPHK,2,20211220,20211230,20220110,OUT,HIMALAYA-C,8000,800000091,BXL-10-10N-008-99V-19 DIN,10,USD,48.3000 ,7.7530000 ,"3,744.70 ",,1401,MPTJ,OUT,,,
MPHK,2,20211220,20211230,20220106,OUT,HIMALAYA-C,8000,071081100,AL-075,10,USD,6.0000 ,7.7530000 ,465.18 ,,2201,MPJP,IN,,,
MPHK,2,20211220,20211230,20220106,OUT,HIMALAYA-C,8000,121584100,BEM-2T 120L,10,USD,6.1000 ,7.7530000 ,472.93 ,,1901,MPJP,IN,,,
MPHK,2,20211221,20211230,20220131,OUT,SINGHUAT-C,8000,128747800,BXR-025-10LE-032,300,USD,42.1000 ,7.7530000 ,"97,920.39 ",,1201,MPJP,IN,AEM_SG,1100,
MPHK,2,20211221,20211230,20220131,OUT,SINGHUAT-C,8000,124716900,BXW-03-10L-24V-6,20,USD,23.2100 ,7.7530000 ,"3,598.94 ",,1201,MPJP,IN,HISAKA_SG,8000,
MPHK,2,20211221,20211230,20220131,OUT,SINGHUAT-C,8000,124045600,ALS-095-B-EL,10,USD,14.0000 ,7.7530000 ,"1,085.42 ",,2202,MPJP,IN,OKAMOTO_SG,1000,
MPHK,2,20211221,20211230,20220214,OUT,ONGEAR-C,8000,106801000,E41,30,USD,216.2000 ,7.7530000 ,"50,285.96 ",,3104,MPJP,IN,WU_TUNG,9000,
MPHK,2,20211221,20211230,20220214,OUT,ONGEAR-C,8000,106801100,E42,20,USD,216.2000 ,7.7530000 ,"33,523.97 ",,3104,MPJP,IN,WU_TUNG,9000,
MPHK,2,20211223,20211230,20220106,OUT,HIMALAYA-C,8000,123420300,101-16-15G 24V R30DIN A30DIN,2,USD,199.0000 ,7.7530000 ,"3,085.69 ",,1301,MPJP,IN,,,
MPHK,2,20211223,20211230,20220106,OUT,HIMALAYA-C,8000,104661400,SFS-09S-22M-24M,2,USD,92.8000 ,7.7530000 ,"1,438.96 ",,2302,MPJP,IN,,,
MPHK,2,20211223,20211230,20220106,OUT,HIMALAYA-C,8000,121468800,SFC-050DA2-12B-19B,3,USD,38.6000 ,7.7530000 ,897.80 ,,2301,MPJP,IN,,,
MPHK,2,20211223,20211230,20220106,OUT,HIMALAYA-C,8000,071085200,AL-110,2,USD,30.6000 ,7.7530000 ,474.48 ,,2201,MPJP,IN,,,
MPHK,2,20211223,20211230,20220106,OUT,HIMALAYA-C,8000,110545300,SPIDER-L-110,6,USD,3.9000 ,7.7530000 ,181.42 ,,2201,MPJP,IN,,,
MPHK,2,20211223,20211230,20220106,OUT,HIMALAYA-C,8000,110545100,SPIDER-L-090/095,10,USD,2.5000 ,7.7530000 ,193.83 ,,2201,MPJP,IN,,,
MPHK,2,20211223,20211230,20220106,OUT,HIMALAYA-C,8000,110545200,SPIDER-L-100,6,USD,2.6000 ,7.7530000 ,120.95 ,,2201,MPJP,IN,,,
MPHK,2,20211223,20211230,20220106,OUT,HIMALAYA-C,8000,110545300,SPIDER-L-110,3,USD,3.9000 ,7.7530000 ,90.71 ,,2201,MPJP,IN,,,
MPHK,2,20211223,20211230,20220110,OUT,HIMALAYA-C,8000,100042100,AP-86-MA-14 With Adapter,3,USD,50.0000 ,7.7530000 ,"1,162.95 ",,3101,MPTJ,OUT,,,
MPHK,2,20211223,20211230,20220110,OUT,HIMALAYA-C,8000,123512300,125-12-12EG,2,USD,281.5000 ,7.7530000 ,"4,364.94 ",,1302,MPTJ,OUT,,,
MPHK,2,20211223,20211230,20220110,OUT,HIMALAYA-C,8000,123512300,125-12-12EG,2,USD,281.5000 ,7.7530000 ,"4,364.94 ",,1302,MPTJ,OUT,,,
MPHK,2,20211223,20211230,20220110,OUT,SEIMITSU-C,8000,121910200,SFC-040DA2-10B-10B,20,USD,32.4000 ,7.7530000 ,"5,023.94 ",,2301,MPJP,IN,MAKINO,1000,
MPHK,2,20211224,20211230,20220106,OUT,HIMALAYA-C,8000,100031700,P-218-C-N 28MM,1,USD,218.6000 ,7.7530000 ,"1,694.81 ",,3101,MPJP,IN,,,
MPHK,2,20211228,20211230,20220113,OUT,SINGHUAT-C,8000,100099100,"PE-106-AC-12H
OLD DESCRIPTION PE-106-B-N 12",1,USD,252.3000 ,7.7530000 ,"1,956.08 ",,3101,MPJP,IN,SMK_ELECTRONICS_M,1100,
MPHK,2,20211229,20211230,20220110,OUT,HIMALAYA-C,8000,122287900,101-12-13G 24V 25 JIS,2,USD,55.7000 ,7.7530000 ,863.68 ,,1301,MPTJ,OUT,,,
